Baseline_AlwaysBuy,LogReg,Main Model (TBM),RandomForest,SVM,XGBoost
0.041231138720412924,0.40247600118573235,0.5392399403868684,0.3811206741778426,0.3578133879075188,0.3799288630763304
0.05594919156503538,0.42059791937679036,0.5459277504190272,0.39793014024896745,0.34958971147862494,0.39449594086834844
0.05317140283232725,0.4098571529795961,0.5682391929231816,0.38907881639107567,0.3848126780333895,0.3665667335675545
