DATE,Close_AAPL,High_AAPL,Low_AAPL,Open_AAPL,Volume_AAPL,RSI_14,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9,ATRr_14,BBL_20_2.0_2.0,BBM_20_2.0_2.0,BBU_20_2.0_2.0,BBB_20_2.0_2.0,BBP_20_2.0_2.0
2000-02-07,0.8552132248878479,0.8566190122261323,0.7942944721853197,0.8097584832771441,441067200,40.592946145546435,,,,0.058031068350646045,0.6718237673645175,0.7792750656604767,0.8867263639564358,27.57724532219916,0.8533608268660027
2000-02-08,0.8613055944442749,0.8706771087788051,0.8341262407984135,0.8547445533722419,408643200,41.30248845109512,0.02356800165419959,,,0.0564967683241993,0.6746264366400987,0.7856950253248215,0.8967636140095443,28.272697447410945,0.8403778242563257
2000-02-09,0.8444347977638245,0.8781750864285573,0.8430291109037811,0.8556815940206977,299364800,39.88195724453875,0.025043320786398815,,,0.054971711695669084,0.6877273142443463,0.7931458920240402,0.8985644698037341,26.582392682051147,0.7432631269555211
2000-02-10,0.850996196269989,0.8538076712806546,0.8247539776147131,0.8463103378482605,302982400,40.735673248337925,0.026437220035349762,,,0.053120424693545686,0.7174831080769031,0.80301014482975,0.8885371815825969,21.301608031609586,0.7805314743857401
2000-02-11,0.8153814673423767,0.855681857317319,0.8116328010523042,0.8519331910272465,212251200,37.61341204532571,0.0243869664836317,,,0.05247246980579349,0.7300874140895839,0.8075088173151017,0.8849302205406195,19.175370365103237,0.5508428528758582
2000-02-14,0.8683342933654785,0.8688028891374756,0.8144442279441758,0.8195986312772773,367539200,44.43296269208145,0.026726885389585786,,,0.052607197762043936,0.7357560043005302,0.8132727384567262,0.8907894726129222,19.062912228754264,0.8551591505248625
2000-02-15,0.8922336101531982,0.8992631476165063,0.8636485663120017,0.8641171621005228,485744000,47.23633332689099,0.030162073502506548,,,0.05139343944364827,0.7355877845733763,0.8189195096492767,0.9022512347251772,20.35162774705158,0.9398930925595583
2000-02-16,0.8556815385818481,0.885673160166857,0.8406861782658044,0.8828608856759954,378246400,43.61236719141218,0.029593898098077442,,,0.051404438903915814,0.7374269453222414,0.8217545747756959,0.9060822042291504,20.523799207682508,0.7011616123092762
2000-02-17,0.8613055944442749,0.8659913516115401,0.8481845133592516,0.8636484730279075,289497600,44.32019556430602,0.02926013666086258,,,0.04900461028594243,0.7370682968415044,0.8222700446844101,0.9074717925273158,20.723544143118183,0.7290771653642495
2000-02-18,0.8341264724731445,0.8650544004005437,0.8313141464703079,0.8594314501957158,233441600,41.60230492924906,0.02649705872049457,-0.0003557814274061828,0.026852840147900753,0.04791429911767768,0.7370588866395914,0.8222466289997101,0.9074343713598289,20.720727663852482,0.5697274228915123
2000-02-22,0.8533389568328857,0.8767696471681904,0.7999174353471263,0.8256910545676807,422296000,44.206919338691165,0.025562913118185593,-0.0010319416237721292,0.026594854741957722,0.04998129288220528,0.7397086335063351,0.825081706047058,0.9104547785877809,20.694452904486944,0.665492759864939
2000-02-23,0.8716141581535339,0.8922333683189076,0.8322509213159351,0.8490039419826493,473099200,46.64466778039835,0.025997568228927626,-0.00047782921042408,0.026475397439351706,0.05069566103368865,0.7389608465795289,0.8265812426805496,0.9142016387815702,21.200673709186383,0.7569773561686729
2000-02-24,0.8637650609016418,0.8931705650301038,0.8378747249969355,0.8795808903407447,376432000,45.72068579258492,0.025415702586435773,-0.0008477558823327472,0.02626345846876852,0.0510242452479372,0.7392791683275165,0.8284615188837051,0.9176438694398937,21.52963016951124,0.6979289724803454
2000-02-25,0.8275653123855591,0.8772382162148745,0.8256910293980424,0.8608370638296386,249144000,41.625346490579176,0.0217824580836401,-0.003584800308102737,0.025367258391742836,0.05106159821714398,0.7394355097022907,0.8286021113395691,0.9177687129768475,21.522175822875035,0.49418616984962827
2000-02-28,0.849121630191803,0.8622427116702888,0.8125699102151474,0.825690991693633,328328000,44.796363340030744,0.020407258163330777,-0.00396800018272965,0.024375258346060427,0.050962398448429515,0.7491486202537921,0.83296018242836,0.9167717446029279,20.123785972632902,0.596415383176971
2000-02-29,0.859431266784668,0.8791124892547891,0.8439665052738433,0.8514645380922728,368961600,46.29885221400985,0.01991968213444717,-0.003564460969290608,0.023484143103737778,0.04983265455789496,0.7566412055722546,0.8370371192693711,0.9174330329664876,19.209641208574386,0.6392741651003843
2000-03-01,0.977051317691803,0.9901723957286402,0.8884846415784378,0.8889532372074846,1077003200,59.75633401400865,0.028693469282364603,0.00416746094290146,0.024526008339463144,0.05561183129975763,0.7559983335398168,0.8483071804046631,0.9406160272695094,21.763070971723412,1.1973553546586935
2000-03-02,0.91472727060318,0.959244979544786,0.904886256775587,0.9522162416867024,311259200,52.28020959596074,0.03026880908312346,0.004594240594928252,0.025674568488195208,0.05679420484379037,0.7751367918370621,0.8569999307394027,0.9388630696417434,19.104584718393323,0.8525844515481116
2000-03-03,0.9597131609916688,0.961470820383714,0.8997316077290456,0.93628247414563,323366400,56.5097203320375,0.03474672401119716,0.0072577244184015635,0.027488999592795597,0.05714741968742452,0.7817979978692369,0.8662549704313279,0.950711942993419,19.49933343990812,1.0532887796305528
2000-03-06,0.9423750638961792,0.9681486331824704,0.937219809466978,0.944717942739261,210560000,54.504626212867215,0.036475991790404505,0.007189593758087125,0.02928639803231738,0.055274662832286506,0.7863079198325512,0.8728857994079591,0.9594636789833669,19.837160745226903,0.9013107321928355
2000-03-07,0.9212875962257384,0.95549650313458,0.9081665087894056,0.9479983670631368,273011200,52.08402191187615,0.03573295924723674,0.005157248971935487,0.030575710275301253,0.0547071865117785,0.7874357642887059,0.8761895179748536,0.9649432716610012,20.259031149170834,0.7540629346808324
2000-03-08,0.91472727060318,0.9292541430381396,0.8889536968325703,0.9212874125899336,271230400,51.320421248110435,0.03422026721364202,0.002915645550672613,0.031304621662969406,0.05367813363276355,0.7887872162722132,0.8788606017827988,0.9689339872933844,20.497763883798793,0.6990969286713783
2000-03-09,0.9166013598442078,0.9372196716698372,0.8866105329651158,0.90629175345484,276718400,51.53899788002159,0.032794635078757906,0.0011920107326307966,0.03160262434612711,0.05345891970933197,0.7924202899369143,0.8824689298868179,0.9725175698367216,20.408342299700667,0.6895221847680243
2000-03-10,0.9428436756134032,0.9592448288511932,0.9072289935041944,0.9123842480204832,248606400,54.61220993765929,0.03339736289679007,0.0014357908405303738,0.0319615720562597,0.053355842254879604,0.7944394042245618,0.8870613038539886,0.9796832034834154,20.88286327608142,0.8011294951981962
2000-03-13,0.909572184085846,0.9484668456152634,0.8959825023670741,0.9156645315089064,303956800,50.26029896755643,0.03083485274180464,-0.000901375451564046,0.03173622819336869,0.0532935923258303,0.805108125566348,0.891770839691162,0.978433553815976,19.43609507456579,0.6027047477941089
2000-03-14,0.8566188216209412,0.9315966322940514,0.8547444389202952,0.908868791042756,428579200,44.22053215750141,0.024251593902472446,-0.005987707432716996,0.030239301335189442,0.054976349543539305,0.8037008676518119,0.8911850661039351,0.9786692645560583,19.633228109305026,0.30244292629650854
2000-03-15,0.8716141581535339,0.901605782078572,0.8556816053444882,0.8669284017501976,443609600,46.19243625868655,0.020013607767105923,-0.008180554854466816,0.02819416262157274,0.05432976577143534,0.8022370075018961,0.8901540935039519,0.9780711795060077,19.753228490133438,0.394560112297259
2000-03-16,0.911446213722229,0.9147270848969918,0.8584932893174239,0.8795811003053915,378100800,51.13415498514218,0.01964265887146288,-0.006841203000087889,0.02648386187155077,0.05446576790058767,0.8060979668483125,0.892942327260971,0.9797866876736295,19.451280953171217,0.6065347615742291
2000-03-17,0.9372193813323976,0.9372193813323976,0.8969189605484439,0.9006685260013096,305043200,54.07329162072387,0.02118416061304984,-0.004239761006800742,0.025423921619850583,0.053453957392256675,0.809083601343849,0.8967380166053772,0.9843924318669054,19.549615080075675,0.7309145786110091
2000-03-20,0.9222240447998048,0.9465918161719834,0.9175381890354456,0.925973510237094,204489600,52.109460918663224,0.020954265779920545,-0.0035757246719440305,0.024529990451864575,0.05171107665970533,0.817998212817445,0.9011428952217102,0.9842875776259754,18.45316272150355,0.626773889613253
2000-03-21,1.011729121208191,1.0253186991401133,0.9119156173571736,0.9189443538423382,524328000,61.173565074103706,0.027675359789050336,0.0025162954697486063,0.02515906431930173,0.05611764845422207,0.8155613129301869,0.9090624034404756,1.0025634939507644,20.570884937364173,1.0490134778503892
2000-03-22,1.0810837745666504,1.0824903636329466,0.9864246649936677,0.9955628389967172,567996800,66.46934385125613,0.03815835040839899,0.010399428871277806,0.027758921537121183,0.058971080610297565,0.8003087580731543,0.9195358842611314,1.0387630104491086,25.932022497148967,1.1774795949154122
2000-03-23,1.0595275163650513,1.1274758015626312,1.049686505167296,1.064681869360405,562564800,63.567206893522254,0.04421707915210982,0.013166526091990906,0.03105055306011891,0.0603152388806574,0.797860274542726,0.9293240070343018,1.0607877395258778,28.292335395726735,0.9952069550402151
2000-03-24,1.0398457050323486,1.0792089569658831,1.015946416176829,1.067962156246989,446913600,60.95052844029828,0.046889989039848756,0.012671548783783876,0.03421844025606488,0.06052576044554288,0.8087892946266438,0.9399380266666414,1.071086758706639,27.905825345762043,0.8808945645591048
2000-03-27,1.046406626701355,1.085301282022635,1.0262560048691225,1.0318798555937527,279182400,61.51917972140543,0.04897316872560664,0.011803782775633404,0.03716938594997324,0.06042001163896928,0.8177402268560652,0.949802276492119,1.0818643261281728,27.808324512296455,0.8657536380643237
2000-03-28,1.043126344680786,1.0646818486890557,1.0281300798256832,1.029067271299699,202966400,61.040571159346435,0.04978551585411106,0.010092903923310262,0.0396926119308008,0.058715137154998084,0.827840590133905,0.9589870303869248,1.0901334706399446,27.35103522726597,0.8207838281067019
2000-03-29,1.0192270278930664,1.0454691891567245,1.0034111965171562,1.045000693540903,239836800,57.528891293459424,0.0479481156457523,0.006604402971961194,0.041343712673791104,0.05752534111818167,0.8273948958870898,0.9610958158969879,1.094796735906886,27.822599536574906,0.7173927149931915
2000-03-30,0.9428436756134032,1.0323482759427212,0.9405006966248264,1.0014195518106663,414400000,48.020246465019085,0.039868880934321504,-0.0011798653915756838,0.04104874632589719,0.05997692956101833,0.830270365003002,0.9625016361474992,1.0947329072919965,27.47658106302343,0.42566826150897935
2000-03-31,1.0182902812957764,1.0290675861204237,0.9447181253242316,0.955496331102291,404633600,55.792610995197116,0.03910318261445167,-0.0015564509691564157,0.040659633583608086,0.061851713914304204,0.8308846271923456,0.9654304921627046,1.0999763571330636,27.87271917814751,0.6964378063373295
2000-04-03,0.9995453357696532,1.04593812940806,0.970491690711358,1.015946491750141,328563200,53.646322671317854,0.0365623329188578,-0.003277840531800233,0.03984017345065803,0.06282276568447548,0.8333768321880474,0.9682890057563782,1.1032011793247092,27.86609633410933,0.6158395465233687
2000-04-04,0.9545589089393616,0.9972022249249908,0.8753638217306554,0.9943907504273444,660329600,48.79491324967739,0.03056631312053326,-0.007419088264099816,0.03798540138463308,0.06720553342408421,0.8366699802054913,0.9699525713920595,1.1032351625786276,27.482290395969205,0.44225178879081833
2000-04-05,0.9775205254554749,0.9962645472105396,0.929722078720306,0.948231752653148,457665600,51.21972409363508,0.027351938663068176,-0.008506770177251925,0.0358587088403201,0.06715817164309489,0.842353061309409,0.9730922341346743,1.1038314069599395,26.870869633755845,0.516935594837819
2000-04-06,0.938626229763031,1.0084488919642305,0.9240985616072712,0.9793952574529672,259627200,47.14698300836691,0.0214191722532574,-0.011551629269650164,0.032970801522907565,0.06838618297979948,0.8450970994663176,0.9741934776306154,1.1032898557949131,26.50323187921141,0.36224536902840604
2000-04-07,0.9878301024436952,0.9887671941506272,0.9409695107406704,0.9540905965446456,242435200,52.31291195432878,0.020451995567638104,-0.010015044764215573,0.030467040331853677,0.06708295308035639,0.8480807582790485,0.97644279897213,1.1048048396652117,26.291768617312595,0.5443561952197089
2000-04-10,0.9372193813323976,0.995327535158983,0.9353450991353128,0.9873608097362092,212262400,47.20233374115223,0.01542384239974015,-0.012034558345690824,0.027458400745430975,0.06657577329059308,0.8519234067777297,0.9778251588344574,1.1037269108911851,25.75138324458728,0.3387402206930208
2000-04-11,0.895513653755188,0.9362825873009702,0.8852040461868174,0.9259738806858084,541822400,43.43655836543033,0.007981683246085503,-0.01558137399947638,0.02356305724556188,0.06553574199452074,0.8607369458256378,0.9797699004411698,1.098802855056702,24.29814481174285,0.14608016763877074
2000-04-12,0.8191300630569458,0.8922336087010613,0.786327807331318,0.8922336087010613,941136000,37.53089235643097,-0.004033305471265458,-0.022077090173461874,0.018043784702196416,0.06865360659661712,0.846341081165674,0.9771456956863405,1.107950310207007,26.77279654367003,-0.10401398378965047
2000-04-13,0.8533389568328857,0.8997317417158537,0.8135071136123869,0.8360006624253662,529827200,41.37520297019979,-0.010671879971721698,-0.02297253173913449,0.012300651767412792,0.0699086795613921,0.8349831772328191,0.9742403328418732,1.1134974884509272,28.587844480394057,0.06590605531107513
2000-04-14,0.8388120532035828,0.8847353868084612,0.8172556480675545,0.8195985767186216,667620800,40.242650190380346,-0.016910266779012417,-0.02336873483714017,0.006458468058127751,0.06973518378850029,0.8181137941455228,0.9693199664354325,1.1205261387253422,31.19840249364795,0.06844382985363498
2000-04-17,0.9287851452827454,0.9292537409513144,0.8177241177550894,0.8210050382292451,409561600,49.46847120338841,-0.014427841498876659,-0.016709047645603527,0.0022812061467268694,0.07272050088905206,0.8188441407700306,0.9696480214595795,1.1204519021491284,31.104870499822955,0.3645164965583473
2000-04-18,0.9512784481048584,0.9512784481048584,0.8950446766858666,0.9259734862151052,390924800,51.485047125666256,-0.01052416401439793,-0.010244296128899839,-0.0002798678854980907,0.07154287735547633,0.8169539121725218,0.9666254878044128,1.1162970634363039,30.967852083407017,0.4487309476272916
2000-04-19,0.908166229724884,0.9765831215656088,0.8978566211389689,0.9461237925819024,520150400,47.56683271202833,-0.01078494506952632,-0.008404061747222583,-0.0023808833223037365,0.07205599328913087,0.8163877068363155,0.9579796105623245,1.0995715142883336,29.56052554039141,0.32409523593300543
2000-04-20,0.8912964463233948,0.9353455529807572,0.877706767609556,0.9273796245397375,722120000,46.08875958018746,-0.012212093061332197,-0.007864967791222768,-0.004347125270109428,0.07102619272356446,0.8134962093379008,0.9495680570602417,1.0856399047825827,28.659735699956972,0.2858792552896317
2000-04-24,0.9034801721572876,0.9034801721572876,0.8603682697788176,0.8622425523343937,443620800,47.36095830770068,-0.012219138651509809,-0.0062976107051203045,-0.005921527946389504,0.069032314841772,0.8121696068098988,0.9427497804164886,1.0733299540230785,27.70197910815785,0.3496341091660975
2000-04-25,0.9620559215545654,0.965336791577348,0.915195359329486,0.9156639549411492,391641600,53.09213406223444,-0.0074126999038430785,-0.0011929375659628597,-0.006219762337880219,0.0685197651687926,0.8169069824683876,0.9385322451591492,1.0601575078499108,25.918185191418186,0.5967055522635392
2000-04-26,0.909572184085846,0.9597135478004128,0.8997319703624524,0.949403937322772,366912000,48.04467719146966,-0.007749233219798812,-0.001223576705534874,-0.006525656514263938,0.0680772070276012,0.8201479003913056,0.9318545371294021,1.0435611738674986,23.975123216593694,0.40026396956253113
2000-04-27,0.9503405094146729,0.9522156926662776,0.8740745481833634,0.8786435805328053,326603200,51.87222822867296,-0.004672414472794539,0.0014825936331755198,-0.006155008105970059,0.06879605970298071,0.8240396349005804,0.9284102112054824,1.0327807875103843,22.48372002918479,0.6050597734802415
2000-04-28,0.9301908016204834,0.9559644634979853,0.9095716919278868,0.953152989684832,249580800,49.914951813662725,-0.0038159387033355197,0.001871255522107632,-0.005687194225443152,0.06719582483634627,0.8236221951675236,0.9277775675058364,1.0319329398441492,22.452660203526126,0.5115847798364564
2000-05-01,0.9320650696754456,0.93815741305322,0.9137896412361044,0.9362822298239116,226195200,50.10354871455886,-0.0029519099370862723,0.002188227430685504,-0.005140137367771776,0.0641366781921155,0.8283390077280777,0.9234663069248199,1.0185936061215621,20.602224138208136,0.5451960836859339
2000-05-02,0.883798360824585,0.9465923040749368,0.8809868859591972,0.9240988033511326,236432000,45.365961254721554,-0.006091660072007121,-0.0007612181633882761,-0.005330441908618845,0.06424158818666009,0.8281193647196998,0.9176789581775666,1.0072385516354334,19.518720062128182,0.3108488658508664
2000-05-03,0.8627114295959473,0.9091034166688226,0.8369378587409864,0.8917650710732253,489798400,43.433699516302944,-0.010164306001400503,-0.003867091274225326,-0.006297214727175177,0.06480758602531553,0.8220818137585714,0.9130865842103959,1.0040913546622203,19.93343720640077,0.22322794528053969
2000-05-04,0.8299081325531006,0.8641170210125287,0.8289709411290774,0.8631798295885055,399515200,40.54090196067988,-0.015856080143216045,-0.007647092332832695,-0.00820898781038335,0.06268890701518237,0.8127811785991825,0.9057059645652772,0.9986307505313718,20.519857349221923,0.09215492818120208
2000-05-05,0.8481845855712891,0.8603684762177997,0.8301425469608603,0.8308453905746074,284076800,42.82571699340794,-0.018676800610216482,-0.008374250239866505,-0.010302550370349977,0.060386866775862136,0.8062242722126232,0.9011838823556902,0.9961434924987573,21.07441377998087,0.22093768758869206
2000-05-08,0.8256909847259521,0.8524016931565279,0.8247537932299425,0.8404520511058248,184900800,40.75025486493359,-0.02246828707646631,-0.009732589364893064,-0.012735697711573245,0.05804836914377095,0.801644510975002,0.893076926469803,0.9845093419646039,20.475820790985917,0.13149862453495761
2000-05-09,0.7905449867248535,0.8341262952050497,0.7863277749674722,0.8270967580425057,327140800,37.677722981172096,-0.02798644540678996,-0.012200598156173373,-0.01578584725061659,0.05731623707904284,0.7860615716149669,0.8857432067394257,0.9854248418638846,22.508021369174074,0.02248867158072178
2000-05-10,0.7446218132972717,0.7872651415880806,0.7404037494333959,0.7802356024152778,535091200,34.06364227098853,-0.03565424203124612,-0.015894715824503622,-0.019759526206742498,0.05680373709421533,0.7604304182353999,0.8781986147165299,0.99596681119766,26.82040133236692,-0.06711746214378515
2000-05-11,0.7708637118339539,0.7816419143056613,0.7422786711589985,0.7600855594151985,499744000,37.738821945527235,-0.039162088027181685,-0.015522049456351349,-0.023640038570830336,0.055557987526533015,0.7511429802429933,0.8757852971553803,1.0004276140677675,28.464126382855515,0.07910929481847863
2000-05-12,0.8069469332695007,0.8285024886039941,0.7855073005787817,0.7947630429639838,306913600,42.485862771869385,-0.03858567519692013,-0.011956509300871835,-0.026629165896048298,0.05570661532964068,0.7453852276924448,0.873465695977211,1.0015461642619774,29.326960148440214,0.2403243304833311
2000-05-15,0.7572740912437439,0.8102269615524663,0.7507131001895151,0.8102269615524663,678932800,38.171262682767285,-0.04165685282544318,-0.012022149543515905,-0.029634703281927275,0.05597856147487714,0.7318242122573593,0.8693887978792192,1.006953383501079,31.646275166515597,0.09250156525147293
2000-05-16,0.7924191951751709,0.8177241635419273,0.7703950974133312,0.7836329007651646,440451200,42.6119299406888,-0.040784726120207226,-0.008920018270623963,-0.031864707849583264,0.056297955105113304,0.723888218789871,0.8625705003738404,1.0012527819578099,32.155581839134115,0.24707906303014543
2000-05-17,0.7600856423377991,0.7774239367489276,0.7525875090984864,0.7769553409611887,398092800,39.78113564793154,-0.042215967519140696,-0.008281007735645947,-0.03393495978349475,0.055121793031654105,0.7137179131922149,0.8530108600854875,0.9923038069787602,32.65912625762183,0.16643961585905528
2000-05-18,0.7554000020027161,0.7867965273736366,0.7544628102195728,0.7722697043641368,373777600,39.37293368625892,-0.0432300001231648,-0.007436032271736039,-0.035793967851428764,0.05349407332611194,0.702116515258711,0.8453725486993792,0.9886285821400473,33.89181105089588,0.18597292366772564
2000-05-19,0.7047899961471558,0.7441532524322907,0.7001033364753694,0.7441532524322907,740667200,35.17458060581274,-0.04756908596239451,-0.009420094488772596,-0.03814899147362191,0.05362282991191442,0.6815387697926414,0.836047226190567,0.9905556825884927,36.961657561365385,0.07524256890714279
2000-05-22,0.6743294596672058,0.7029153479879444,0.6448072308800167,0.7029153479879444,755507200,32.90067791837058,-0.05285645714010734,-0.01176597253318834,-0.041090484606919,0.054077111008716185,0.6576506654079318,0.824589690566063,0.9915287157241942,40.49020429628004,0.04995474917705785
2000-05-23,0.6434018611907959,0.7001034227717738,0.6419961233914226,0.67854790892982,517585600,30.728582929294383,-0.058863790480990774,-0.014218644699257418,-0.044645145781733356,0.05436498160669012,0.636224803828398,0.8086569875478744,0.9810891712673508,42.646557532965865,0.020811246507421208
2000-05-24,0.6574597358703613,0.6729236942326366,0.6223137070667044,0.6462129886341299,678462400,32.89715109596912,-0.061778152349341586,-0.013706405254086583,-0.048071747095255,0.05409676771806456,0.6179149460284531,0.7960513651371002,0.9741877842457473,44.75500624961995,0.11099580321581937
2000-05-25,0.6542965173721313,0.694714480915366,0.6448073775481137,0.6635522602544593,406750400,32.64947198729083,-0.06360979628765939,-0.012430439353923503,-0.05117935693373589,0.053797505978720836,0.6079608644309068,0.7812491655349731,0.9545374666390395,44.36185246621143,0.13369527153883917
2000-05-26,0.6476187705993652,0.6738609323728331,0.6391843477622088,0.6598026600244474,181148800,32.10002985276383,-0.06485264474214436,-0.010938630246726776,-0.053914014495417585,0.052431725880999654,0.5989614341299963,0.7671205639839171,0.935279693837838,43.84164308687373,0.14467646363191045
2000-05-30,0.656522810459137,0.6607400229722357,0.6129423450696367,0.6569913562586162,713059200,33.70212116315007,-0.06437703115223326,-0.008370413325452533,-0.05600661782678072,0.05210072245397103,0.5973764586824237,0.7533434510231017,0.9093104433637798,41.4066099941168,0.1896117597995354
2000-05-31,0.6298119425773621,0.6841706041744307,0.6284062053038847,0.651368299255509,433507200,31.31509590386567,-0.06540153952504013,-0.007515937358607526,-0.057885602166432605,0.05236241362658353,0.5880778836685716,0.7406441301107407,0.8932103765529098,41.19825979566124,0.13677356519552944
2000-06-01,0.6682380437850952,0.6715180640363839,0.6026326334637326,0.61294224099664,903840000,38.10661633337979,-0.062393570324485115,-0.0036063745264420105,-0.058787195798043104,0.05354262912273123,0.5865420080446437,0.730920460820198,0.8752989135957523,39.50592725603573,0.28292322770439055
2000-06-02,0.6940114498138428,0.7479015027319152,0.6673006961599727,0.7029153179984831,792848000,42.23252204761569,-0.057269863258230136,0.0012138660318503774,-0.05848372929008051,0.05547535608338918,0.5867404790586113,0.7241256266832352,0.8615107743078592,37.945114096817434,0.3904023564771605
2000-06-05,0.684639036655426,0.7141612663688424,0.6724551480846082,0.6996344493611195,323668800,41.1580523272717,-0.053350571725986895,0.0041065260512749,-0.057457097777261795,0.05449183909773526,0.5907235556394652,0.715948349237442,0.8411731428354188,34.98151611952286,0.37498756563124486
2000-06-06,0.6963543891906738,0.7254080236070498,0.6771417650969612,0.6895600017410797,525481600,43.10654202846343,-0.048737359961719684,0.0069757902524336945,-0.05571315021415338,0.05404715477004621,0.5952426083051685,0.7094815194606781,0.8237204306161876,32.20349171105959,0.4425452757855215
2000-06-07,0.7240022420883179,0.7272823117120628,0.686981932387362,0.7019781452263006,337019200,47.52296908719243,-0.04236208202395786,0.010680854552156421,-0.05304293657611428,0.05306524223823582,0.5981503075279074,0.7061543822288513,0.8141584569297952,30.589366127006993,0.5826258634634208
2000-06-08,0.7108814120292664,0.7385293173827459,0.6982289239260041,0.7319692258877902,238526400,45.70954165359791,-0.03793112327943682,0.012089450637341972,-0.05002057391677879,0.05215346732527196,0.5979494006992194,0.704467362165451,0.8109853236316826,30.240708707585185,0.5301078324046256
2000-06-09,0.7179109454154968,0.734312048825469,0.7076013371946511,0.7254081779641077,252358400,46.87907369751698,-0.03346655039432134,0.013243218817965967,-0.046709769212287304,0.05033612763281095,0.5997094465602343,0.7018197238445282,0.8039300011288221,29.098719746700663,0.5787933496947018
2000-06-12,0.6837020516395569,0.723065300540163,0.6813591727199051,0.722596704735049,290337600,42.12342752317661,-0.0323161950688009,0.011514859314789128,-0.04383105438359003,0.04971969907477145,0.6061642029842651,0.695657479763031,0.785150756541797,25.729120833790496,0.43320488111621575
