DATE,Close_MSFT,High_MSFT,Low_MSFT,Open_MSFT,Volume_MSFT,RSI_14,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9,ATRr_14,BBL_20_2.0_2.0,BBM_20_2.0_2.0,BBU_20_2.0_2.0,BBB_20_2.0_2.0,BBP_20_2.0_2.0
2000-03-07,28.366626739501957,29.77923130122681,28.08028797699016,29.35926778287618,135061000,39.80442181876352,-1.036553583072795,0.041450751405989195,-1.0780043344787842,1.4328638142044214,26.10693331744551,29.46234865188599,32.81776398632647,22.777650037928577,0.336723355654756
2000-03-08,29.187461853027344,29.378354343890837,27.79394666972388,28.65296287860958,94290000,44.4694951639053,-0.917183613248266,0.12865657698441457,-1.0458401902326806,1.4436883756303167,26.50314893881652,29.242822360992438,31.982495783168357,18.737407684905417,0.489896513300274
2000-03-09,30.54279518127441,30.54279518127441,29.01565542221069,29.111101657152176,88198800,51.195111453635455,-0.7050901393290161,0.27260004072293165,-0.9776901800519477,1.449649188732703,26.63082339592386,29.181736755371098,31.732650114818338,17.482944081302676,0.7667786463351781
2000-03-10,30.84823226928711,31.306374332692364,30.39009020588185,30.40917945852374,85589000,52.58872523711683,-0.5065194716667207,0.37693656670818165,-0.8834560383749024,1.4115516843096894,26.88725679324841,29.105380058288578,31.323503323328744,15.242015466542536,0.8928664016260097
2000-03-13,29.931928634643555,30.61914128186752,29.779214713038236,29.817393193439564,61831800,48.14700962819263,-0.4182673072115115,0.37215098493071275,-0.7904182921422243,1.387084960876774,26.922491101300924,29.075790405273445,31.229089709245965,14.811630390498198,0.6987968481182948
2000-03-14,29.0538387298584,30.31372923982597,29.0538387298584,30.122836738315737,73489200,44.28675278884352,-0.4144043524535519,0.30081115175093787,-0.7152155042044898,1.3779996429546881,26.949927105170804,29.007070446014406,31.06421378685801,14.18373733860639,0.5113672885392646
2000-03-15,29.13019752502441,29.511982551564707,28.614787739195016,28.882037257773224,53208000,44.70195667842916,-0.4005639643256238,0.2517212319030928,-0.6522851962287166,1.3436564407700453,26.965442617874835,28.958392524719237,30.95134243156364,13.764230215079758,0.5431031908316266
2000-03-16,29.13019752502441,29.531071802891724,28.481162979905918,29.302000786967547,77300800,44.701956678429156,-0.3851555238911999,0.2137037378700135,-0.5988592617612134,1.3226744680711713,26.97012770076502,28.924031639099123,30.877935577433227,13.510591903051598,0.5527574262686281
2000-03-17,30.35192108154297,30.39009959862667,28.8629589152786,29.092030017780807,81161600,51.42001221942199,-0.27123471820017286,0.2620996348488325,-0.5333343530490053,1.337279197733807,26.97842018904423,28.92021579742432,30.86201140580441,13.42863844434404,0.8686549907569894
2000-03-20,29.74106216430664,30.46645392441168,29.47381256847847,30.16102581489377,47773000,48.262832626082144,-0.2276190180428621,0.2445722680049146,-0.4721912860477767,1.3126622090337645,26.979573827770636,28.955531120300293,30.93148841282995,13.64821998477757,0.6987722728057286
2000-03-21,31.382715225219727,31.49725068224608,29.47379094144724,29.55014791279814,81648800,56.06938901518286,-0.05989514533346707,0.3298369125714477,-0.3897320579049148,1.3634334613026984,26.845475444058437,29.092018413543702,31.338561383028967,15.444393974667593,1.0098270638021396
2000-03-22,31.53545379638672,32.2608455907346,30.88641903302283,31.40182899216474,93975800,56.723662587107086,0.0843792864873123,0.3792890755137817,-0.2949097890264694,1.3642186824747748,26.73853878194422,29.229461765289308,31.720384748634395,17.04391961334791,0.9628790304870586
2000-03-23,34.16976547241211,34.475193543673896,32.56626809828774,32.62353586164933,148224000,66.10104389634168,0.4065977438476409,0.5612060262992883,-0.15460828245164737,1.4767559013899465,26.168751713987266,29.490984439849854,32.813217165712445,22.53049729580003,1.2041621431483926
2000-03-24,34.11249542236328,35.124225840597894,33.46346081443919,34.39883421997685,112196800,65.76739720564233,0.6498459586548613,0.6435633928852069,0.006282565769654358,1.489899410302001,25.98296925355521,29.802139282226562,33.621309310897914,25.63017367648525,1.0643053474678956
2000-03-27,31.78358268737793,33.06256169041356,31.74540420967537,32.91462008931615,111434000,53.86138425370865,0.6472371799020848,0.5127636913059443,0.13447348859614044,1.5525559676152803,26.178686056020197,29.993030548095703,33.80737504017121,25.43487218444942,0.7347129556601651
2000-03-28,31.859943389892575,32.814405444712605,31.26817691590416,31.64996173783217,81114400,54.15444276202589,0.6439087946992004,0.4075482448824479,0.23636054981675245,1.5521040077005064,26.542238578960667,30.221146488189703,33.90005439741874,24.346580700813185,0.7227287203346034
2000-03-29,32.738059997558594,33.272558936294246,32.10811481976301,32.12720406757499,64363800,57.497695518583,0.7040122816082004,0.3741213854331583,0.3298908961750421,1.542140546179161,26.82358217354748,30.471215343475343,34.11884851340321,23.941501044912638,0.8107281555573856
2000-03-30,31.57361221313477,33.17710884306422,31.306362774813188,32.43262826488269,64178400,52.074564311091194,0.6501885545702386,0.2562381267161572,0.3939504278540814,1.5656123691842945,27.065722171949908,30.623928070068363,34.18213396818682,23.238076382475725,0.6334498579141513
2000-03-31,32.45172119140625,33.06257711971507,31.802686767578123,32.37536420036765,64281400,55.48433826454098,0.6706579911454007,0.22136605063305537,0.44929194051234533,1.5601375504268664,27.18316760243781,30.778551101684574,34.37393460093134,23.3629158654579,0.7326831185146457
2000-04-03,27.75577163696289,29.473804269237075,27.48852211638691,28.84385897073654,260118200,39.35756633685127,0.30444681043079314,-0.11587610406524179,0.4203229144960349,1.8032133736120433,27.200706739045042,30.782369136810306,34.36403153457557,23.270868995474576,0.07748704878831891
2000-04-04,27.04947853088379,28.099387718744484,25.94230156913978,27.96576291301676,181244400,37.58797808690746,-0.04228273061893617,-0.3700845160919769,0.32780178547304073,1.8284900004686622,26.906652818909695,30.716511726379398,34.526370633849105,24.806585730877707,0.018744225894306275
2000-04-05,26.38136100769043,27.030395938415086,26.22864690634345,26.9540388877416,82887600,35.94172904865645,-0.3667521993243881,-0.5556431878379431,0.188890988513555,1.7565144021880676,26.345785617816517,30.576206684112552,34.80662775040859,27.671326989650215,0.004204710277818822
2000-04-06,26.26680564880371,26.877661594124724,26.04250698138115,26.839483097542164,66421400,35.65339581603033,-0.6259249775167817,-0.6518527728242693,0.025927795307487678,1.6907029886563183,25.713382113948043,30.36240720748902,35.01143230103,30.62356065361165,0.059520385857301
2000-04-07,27.20219039916992,27.29763668127227,25.961388731839364,26.572244937294407,82613600,39.893501874499734,-0.747229937866031,-0.618526186538815,-0.12870375132721606,1.6653847715689318,25.329710095001847,30.18010511398316,35.03050013296447,32.142996193436105,0.1930234853904057
2000-04-10,26.285903930664062,27.068563379579984,26.26681467581245,27.068563379579984,60685400,37.30056374529966,-0.9068480730875237,-0.6225154574082461,-0.2843326156792776,1.6132412681252557,24.843580005923997,29.997803878784183,35.15202775164437,34.36400806997401,0.13991669360101838
2000-04-11,25.617769241333008,26.28589288026494,25.503233760373245,25.99955417786554,71961800,35.489208083035656,-1.0748690593975816,-0.6324291549746431,-0.44243990442293846,1.5539147611370816,24.322089502552565,29.82600040435791,35.329911306163254,36.90679827792909,0.11770537004472996
2000-04-12,24.243343353271484,25.12144870307502,24.05245088592289,25.083270209605303,153003800,32.042125816913625,-1.3039010248203695,-0.6891688963179448,-0.6147321285024248,1.5547293035851555,23.54005163203169,29.58165769577026,35.62326375950883,40.84697433709018,0.0582040366270251
2000-04-13,24.20516586303711,25.121449744287723,24.12880887293289,24.701486298714524,94316200,31.9492960276847,-1.4715282502293334,-0.6854368973815269,-0.7860913528478065,1.5145801298544184,22.832454240631954,29.335406112670896,35.83835798470984,44.33517536496698,0.10554527001095229
2000-04-14,22.639854431152344,24.28153021621061,22.37260488474751,24.166994696322824,151217800,28.325811069810715,-1.7109587176917884,-0.7398938918751855,-0.9710648258166029,1.5427476442550385,21.81658721345286,28.949802780151362,36.08301834684986,49.27989058073442,0.057706598798367814
2000-04-17,23.174352645874023,23.21253115105668,22.296247026672862,22.678032078499456,119772200,31.195356493024793,-1.8364105515071785,-0.6922765805524604,-1.144133970954718,1.4980002499785228,21.050514785831563,28.621467304229736,36.19241982262791,52.904013885265236,0.14026226256744587
2000-04-18,24.60604476928711,25.026008295217537,23.17435093088794,23.36524344267449,91794600,38.31881774079635,-1.7995622114434653,-0.5243425923909977,-1.2752196190524676,1.523261472432171,20.625923692274274,28.282633781433102,35.93934387059193,54.14425083837334,0.25991065553391585
2000-04-19,24.03336334228516,24.89237950622704,23.86156010949678,24.87329025813944,53715400,36.682814668693204,-1.795868586351613,-0.41651917383931636,-1.3793494125122967,1.4880870384534632,20.18700108268594,27.907529258728026,35.62805743477011,55.32935649348111,0.24909968410807942
2000-04-20,24.10972023010254,24.39605895017501,23.67066752599141,24.01427399007838,52387400,37.068611919554264,-1.7664178339169858,-0.30965473712375124,-1.4567630967932346,1.4336087802913302,20.10234760652127,27.40452699661255,34.70670638670383,53.291774683751306,0.27439565707048286
2000-04-24,20.349143981933597,20.76910755379339,19.852823397008382,20.540036514597137,313645800,28.01504500975897,-2.023202753271807,-0.45315172518285785,-1.5700510280889493,1.6352722126343893,19.482102321591643,26.71635942459106,33.950616527590476,54.15600971695753,0.059926102155152
2000-04-25,21.18906784057617,21.227246341189822,20.65456883198506,20.99817533750792,159517400,32.00927672386886,-2.1343286044612526,-0.45142206109784255,-1.68290654336341,1.581188651678806,18.963122746698037,26.186633682250978,33.41014461780392,55.16945036313668,0.15407639814888302
2000-04-26,20.76910781860352,21.723570494090808,20.578215283506054,21.379963930915384,107091200,31.08066422470484,-2.230571269060931,-0.4381317805580167,-1.7924394885029145,1.5500576916006596,18.540754187374475,25.632091903686522,32.72342961999857,55.331712627732415,0.15711800229900288
2000-04-27,21.322694778442383,21.360873282969585,20.57821394016194,20.597303192425542,77669800,33.80672249254967,-2.2363946673890815,-0.3551641431089334,-1.8812305242801481,1.4952435238297301,18.56558936212867,25.061323642730713,31.557057923332756,51.8387166871467,0.21222430730788583
2000-04-28,21.30360221862793,21.685387204624845,20.845460235431627,21.609030207425462,78082600,33.757129244880254,-2.216994233045746,-0.2686109670124781,-1.9483832660332678,1.4484351984985506,18.620880363629542,24.54782314300537,30.4747659223812,48.28894802482431,0.22631582207386414
2000-05-01,22.42986297607422,22.601666181848405,21.895364113665643,22.258059770300036,107811000,39.40417919347473,-2.0866854080169794,-0.11064171358696928,-1.9760436944300102,1.437694395978688,19.370849010991563,24.04673023223877,28.722611453485975,38.889954485191375,0.3271056107223699
2000-05-02,21.341772079467773,22.448948090746065,21.227236630025192,22.238966433434666,97716200,36.19399525728653,-2.047610982347468,-0.05725383033396625,-1.9903571520135017,1.4222670434602729,19.245518050858585,23.726030254364016,28.206542457869446,37.76874728279766,0.2339301773320845
2000-05-03,21.55176544189453,21.62812244966032,21.017266387533997,21.494497686070183,55354800,37.25638108882739,-1.9769109107336362,0.010756993023892658,-1.9876679037575289,1.3643091162221337,19.158505191150226,23.451144599914553,27.74378400867888,36.60921018567228,0.2787632529601672
2000-05-04,21.51358413696289,21.76174437989148,21.16997764675408,21.4754056380508,43317200,37.13531077610959,-1.9020360195693833,0.06850550735051653,-1.9705415269198998,1.3091275174303667,19.06528542899346,23.207755756378177,27.350226083762895,35.69901692236006,0.29551191855067865
2000-05-05,21.72357177734375,21.93355357835498,21.34178668459605,21.456322212420364,36402200,38.32242346542343,-1.8049465805975586,0.13247595705787307,-1.9374225376554317,1.2578874728824068,19.051666149527396,22.980594062805174,26.909521976082953,34.193440800878804,0.34002986142691394
2000-05-08,21.322694778442383,21.79992608503241,21.28451627391518,21.6663013191872,36187600,36.89023972083699,-1.7402889564653563,0.15770686495206054,-1.8979958214174169,1.2048533541848943,19.23708582517049,22.6866192817688,26.13615273836711,30.410290874589595,0.30230304757336324
2000-05-09,20.71183204650879,21.513580383793,20.616385815879717,21.43722339928974,60778400,34.75854718092563,-1.71852871154206,0.14357368790028557,-1.8621023994423456,1.1828777265940646,19.298913280418233,22.407915687561037,25.51691809470384,27.749144101507454,0.227230246403868
2000-05-10,20.21551513671875,20.730924871082685,20.081890390772543,20.69274637224091,67740000,33.08571000201232,-1.7214879459410568,0.11249156280103123,-1.833979508742088,1.1447460661452131,19.27397232303485,22.137802982330324,25.001633641625798,25.872763088381355,0.16438521087617775
2000-05-11,20.730926513671875,20.807283517405477,20.08189198193629,20.349141495003884,58390800,36.503321382686586,-1.6630729007025131,0.13672528643166015,-1.7997981871341733,1.1147921710969255,19.21354051388636,21.962182140350343,24.710823766814325,25.03067872671905,0.2760247071091568
2000-05-12,21.017257690429688,21.303596351062243,20.845454494050152,20.902722226176664,37886000,38.38602666066904,-1.5755124961651106,0.17942855277525016,-1.7549410489403607,1.0760691472607429,19.238244520968806,21.802786731719973,24.36732894247114,23.524902961327605,0.34684809670958777
2000-05-15,21.18906784057617,21.208157090882995,20.76910433382601,21.07453233873522,33899600,39.54435858821514,-1.475250828254719,0.22375217654851354,-1.6990030048032325,1.030567976531903,19.18338580310452,21.730247402191164,24.277109001277807,23.440705040751915,0.3937556006559065
2000-05-16,21.22724723815918,21.570853758201324,21.09362248036501,21.246336489272636,48410600,39.815132027035595,-1.376840614235629,0.25772991245408283,-1.634570526689712,0.9910439266250751,19.171018550886277,21.632892131805427,24.094765712724577,22.760466477800424,0.41761459711209087
2000-05-17,20.67365837097168,21.112711134159444,20.540033616958013,21.03635413186592,53242000,37.21256572872739,-1.3282090386488967,0.2450891904326522,-1.573298229081549,0.9693417619519388,19.379386461734587,21.43627281188965,23.493159162044716,19.190708834552716,0.31461920809079225
2000-05-18,20.21551513671875,20.788192619345345,20.12006888961432,20.788192619345345,53640400,35.163997223658065,-1.3115181301535586,0.20942407914239225,-1.5209422092959508,0.9478261882218736,19.52168890672761,21.24538040161133,22.969071896495052,16.226506302075805,0.20126171999182021
2000-05-19,19.871910095214844,20.139159606581806,19.700106837907512,19.967356349274475,66578000,33.66704212940267,-1.3109052207668803,0.16802959082325652,-1.4789348115901368,0.916939196121114,19.82851686194811,21.033489894866943,22.238462927785775,11.457661462189373,0.018005893941718164
2000-05-22,19.604663848876957,19.92918116672594,19.070164737125683,19.891002658743705,69955000,32.5079012116067,-1.316804719151662,0.12970407395077976,-1.4465087931024418,0.9128018556553384,19.663100912004044,20.99626588821411,22.32943086442418,12.699067379961278,-0.0219166660427926
2000-05-23,19.29923248291016,20.02462401045772,19.26105398146029,19.509214240884454,57963200,31.18635429257702,-1.3307854069758172,0.09257870890129993,-1.423364115877117,0.902142439465488,19.37265411488934,20.90177412033081,22.43089412577228,14.631485314484577,-0.024007805704556972
2000-05-24,20.024620056152344,20.330048007437792,19.24196093098337,19.280139424894056,85482400,37.6674672319771,-1.2687076163004853,0.12372519966130535,-1.3924328159617907,0.9154241992504117,19.286371317858663,20.86454973220825,22.442728146557837,15.127845408649101,0.2338926738514335
2000-05-25,18.7838191986084,19.77646005056738,18.669283715690057,19.71919230910821,94348800,32.09848082620889,-1.304594229150375,0.07027086944913274,-1.3748650985995077,0.9468464950512601,18.92375155354211,20.737605953216555,22.551460352891,17.493382830847953,-0.038573204927261
2000-05-26,18.764732360839844,19.12742810331793,18.44021511756998,18.95562485688094,55822000,32.02005692926526,-1.3193659473117378,0.044399321030216043,-1.3637652683419539,0.9283012443867378,18.617125143918766,20.610662460327152,22.604199776735538,19.344718494572273,0.037021433134497524
2000-05-30,19.35649681091309,19.585567779089573,18.9365333692562,19.07015810069248,68536400,37.147338697656394,-1.268697440482896,0.07605426228724665,-1.3447517027701426,0.9206251139483801,18.583715608585923,20.45699415206909,22.330272695552257,18.3143088330374,0.20626436068879014
2000-05-31,19.10834312438965,19.456722007526626,18.955629093425497,19.437632753656104,54968200,35.92372509709055,-1.2343375375848744,0.08833133214821443,-1.3226688697330888,0.890658528245005,18.42835213645045,20.345322704315183,22.262293272179917,18.84433681121362,0.17736083154803575
2000-06-01,19.71919822692871,20.158251043210765,19.49012719234677,19.661930468283227,94507200,41.069588150787105,-1.1446216791279227,0.14243775248413293,-1.2870594316120556,0.9020334847147272,18.40557727031927,20.25369434356689,22.101811416814513,18.249678719325914,0.35539441078293477
2000-06-02,20.253698348999023,20.38732312604237,19.85282401786898,20.15825207968235,80463200,45.21543692712105,-1.0186491685577153,0.21472821044347246,-1.2333773790011877,0.8853257286003653,18.44008443303085,20.1907000541687,21.94131567530655,17.3408115265068,0.5179931831036031
2000-06-05,20.42549133300781,20.88363319468275,20.158241913697427,20.16301422475654,64400000,46.5177808789554,-0.8946399359842587,0.27098995441354323,-1.165629890397802,0.8739018394850052,18.524593057571824,20.125796031951907,21.72699900633199,15.911946755676128,0.5935844192932289
2000-06-06,21.26542854309082,21.3417855576082,20.711840187839805,20.82637570961588,99019000,52.46735108945761,-0.7202828403034545,0.3562776400754779,-1.0765604803789324,0.8769298669932472,18.53056118429097,20.122932720184327,21.715304256077683,15.826436017411384,0.8587403433035895
2000-06-07,21.53266906738281,21.609026049891263,20.50184980351874,21.150884154840565,76310600,54.21261919914126,-0.5541515942817696,0.4179271088777303,-0.9720787031595,0.8933760369489097,18.468706280344236,20.163974571228028,21.85924286211182,16.81482274137332,0.9036807930387352
2000-06-08,21.017257690429688,22.02898762466472,20.845454494050152,21.857184428285187,94765600,50.37122383902325,-0.45879210573931317,0.41062927793614956,-0.8694213836754627,0.9141015436393138,18.46627815347033,20.204061698913574,21.941845244356816,17.202318735115405,0.7339750522003874
2000-06-09,21.017257690429688,21.28450710702008,20.864543738092323,21.265417862977905,35710200,50.37122383902325,-0.3788518556762597,0.3924556223993625,-0.7713074780756222,0.8788059597313456,18.457751141498104,20.218378257751468,21.97900537400483,17.416106215921268,0.726873545597277
2000-06-12,20.42549133300781,21.074525637047312,20.272777379116164,21.074525637047312,49260600,46.028327627305615,-0.35910963863286227,0.329758271554208,-0.6888679101870703,0.8733018381741886,18.465191173607742,20.188789939880373,21.912388706153003,17.074810044636518,0.568664876582418
2000-06-13,20.730926513671875,20.769105015538678,20.19642748753669,20.387319996870684,44289200,48.49656331607044,-0.31518447253582593,0.2989467501209955,-0.6141312226568214,0.8518286731618887,18.486652042660523,20.16588287353516,21.845113704409798,16.654176178702173,0.6682447790225505
2000-06-14,21.53266906738281,21.685383032399717,21.22724113734901,21.322687365484576,79992400,54.392557318496706,-0.21322165182148112,0.3207276566682723,-0.5339493084897534,0.8591592335594568,18.456345940196258,20.18115396499634,21.905961989796424,17.093254704777692,0.8917871099141941
2000-06-15,22.1053524017334,22.20079865562689,21.570853379929822,21.628121132265925,65592600,58.08375642751618,-0.08522223397091722,0.35898165961506895,-0.44420389358598616,0.8455142588940728,18.33393615753261,20.252738666534427,22.171541175536245,18.948573233430817,0.982752583058358
2000-06-16,22.162628173828125,22.334431493005088,21.838110793160528,22.181717431514453,68710600,58.44598758807283,0.020602411224068362,0.3718450438480437,-0.3512426326239753,0.8205718618191077,18.250204874906338,20.350094318389896,22.449983761873455,20.63763843675101,0.9315784007255572
2000-06-19,22.506221771240234,22.544400264490854,21.99081211235687,22.162615331984657,46604800,60.643247830308795,0.13068784857809845,0.385544384961659,-0.25485653638356054,0.8015015968415988,18.18680204774414,20.481809902191163,22.776817756638184,22.410205596151926,0.9410468280372946
