DATE,Close_AAPL,High_AAPL,Low_AAPL,Open_AAPL,Volume_AAPL
2000-04-10,0.9372193813323975,0.995327535158983,0.9353450991353127,0.9873608097362093,212262400
2000-04-11,0.895513653755188,0.9362825873009702,0.8852040461868174,0.9259738806858084,541822400
2000-04-12,0.8191300630569458,0.8922336087010613,0.786327807331318,0.8922336087010613,941136000
2000-04-13,0.8533389568328857,0.8997317417158537,0.8135071136123869,0.8360006624253662,529827200
2000-04-14,0.8388120532035828,0.8847353868084612,0.8172556480675545,0.8195985767186216,667620800
2000-04-17,0.9287851452827454,0.9292537409513145,0.8177241177550894,0.8210050382292451,409561600
2000-04-18,0.9512784481048584,0.9512784481048584,0.8950446766858666,0.9259734862151053,390924800
2000-04-19,0.908166229724884,0.9765831215656089,0.8978566211389689,0.9461237925819025,520150400
2000-04-20,0.8912964463233948,0.9353455529807572,0.877706767609556,0.9273796245397377,722120000
2000-04-24,0.9034801721572876,0.9034801721572876,0.8603682697788176,0.8622425523343937,443620800
2000-04-25,0.9620559215545654,0.9653367915773481,0.915195359329486,0.9156639549411492,391641600
2000-04-26,0.909572184085846,0.9597135478004127,0.8997319703624524,0.9494039373227721,366912000
2000-04-27,0.9503405094146729,0.9522156926662777,0.8740745481833634,0.8786435805328053,326603200
2000-04-28,0.9301908016204834,0.9559644634979851,0.9095716919278869,0.9531529896848321,249580800
2000-05-01,0.9320650696754456,0.93815741305322,0.9137896412361044,0.9362822298239117,226195200
2000-05-02,0.883798360824585,0.9465923040749369,0.8809868859591972,0.9240988033511326,236432000
2000-05-03,0.8627114295959473,0.9091034166688226,0.8369378587409864,0.8917650710732253,489798400
2000-05-04,0.8299081325531006,0.8641170210125287,0.8289709411290774,0.8631798295885055,399515200
2000-05-05,0.8481845855712891,0.8603684762177997,0.8301425469608603,0.8308453905746074,284076800
2000-05-08,0.8256909847259521,0.8524016931565279,0.8247537932299425,0.8404520511058248,184900800
2000-05-09,0.7905449867248535,0.8341262952050497,0.7863277749674722,0.8270967580425057,327140800
2000-05-10,0.7446218132972717,0.7872651415880806,0.7404037494333959,0.7802356024152778,535091200
2000-05-11,0.7708637118339539,0.7816419143056613,0.7422786711589985,0.7600855594151985,499744000
2000-05-12,0.8069469332695007,0.8285024886039941,0.7855073005787817,0.7947630429639838,306913600
2000-05-15,0.7572740912437439,0.8102269615524663,0.7507131001895151,0.8102269615524663,678932800
2000-05-16,0.7924191951751709,0.8177241635419273,0.7703950974133312,0.7836329007651646,440451200
2000-05-17,0.7600856423377991,0.7774239367489276,0.7525875090984864,0.7769553409611887,398092800
2000-05-18,0.7554000020027161,0.7867965273736366,0.7544628102195728,0.7722697043641368,373777600
2000-05-19,0.7047899961471558,0.7441532524322907,0.7001033364753694,0.7441532524322907,740667200
2000-05-22,0.6743294596672058,0.7029153479879444,0.6448072308800167,0.7029153479879444,755507200
2000-05-23,0.6434018611907959,0.7001034227717738,0.6419961233914226,0.67854790892982,517585600
2000-05-24,0.6574597358703613,0.6729236942326366,0.6223137070667044,0.6462129886341299,678462400
2000-05-25,0.6542965173721313,0.694714480915366,0.6448073775481137,0.6635522602544593,406750400
2000-05-26,0.6476187705993652,0.6738609323728331,0.6391843477622088,0.6598026600244474,181148800
2000-05-30,0.656522810459137,0.6607400229722357,0.6129423450696367,0.6569913562586162,713059200
2000-05-31,0.6298119425773621,0.6841706041744307,0.6284062053038847,0.651368299255509,433507200
2000-06-01,0.6682380437850952,0.6715180640363839,0.6026326334637326,0.61294224099664,903840000
2000-06-02,0.6940114498138428,0.7479015027319152,0.6673006961599727,0.7029153179984831,792848000
2000-06-05,0.684639036655426,0.7141612663688424,0.6724551480846082,0.6996344493611195,323668800
2000-06-06,0.6963543891906738,0.7254080236070498,0.6771417650969612,0.6895600017410797,525481600
2000-06-07,0.7240022420883179,0.7272823117120628,0.686981932387362,0.7019781452263006,337019200
2000-06-08,0.7108814120292664,0.7385293173827459,0.6982289239260041,0.7319692258877902,238526400
2000-06-09,0.7179109454154968,0.734312048825469,0.7076013371946511,0.7254081779641077,252358400
2000-06-12,0.6837020516395569,0.723065300540163,0.6813591727199051,0.722596704735049,290337600
2000-06-13,0.7085383534431458,0.709944090554022,0.6612084337410554,0.683701929315387,351456000
2000-06-14,0.6780791878700256,0.7216596543644743,0.6757362586013692,0.7099443072796733,277446400
2000-06-15,0.6926059126853943,0.7001031951959736,0.667300888668216,0.6841706377305556,248572800
2000-06-16,0.6837020516395569,0.7029155307613797,0.6677694939479223,0.7010403466935744,303564800
2000-06-19,0.7244709134101868,0.7338433784844658,0.673392327682388,0.67901612706584,394004800
2000-06-20,0.7591484189033508,0.7792982371423338,0.7375920625658169,0.7385292040490086,501390400
2000-06-21,0.8341264724731445,0.8538076991434311,0.7544627723609693,0.7572742975163492,490000000
2000-06-22,0.8060088753700256,0.8641170479034314,0.8031974011163632,0.8360005535135241,467712000
2000-06-23,0.7750810384750366,0.8191300953743235,0.7619599554764688,0.8064776081820018,204965600
2000-06-26,0.8116327524185181,0.821005218429432,0.7816419723592105,0.7872649214044283,185354400
2000-06-27,0.7760183215141296,0.8322512764245777,0.7741439881212799,0.8064777031971746,203470400
2000-06-28,0.8163185715675354,0.8303767952804875,0.7722695173163783,0.7994488732920448,286428800
2000-06-29,0.7685207724571228,0.8088211538358007,0.765708447465632,0.7957000738249554,203660800
2000-06-30,0.7853905558586121,0.82381665884821,0.7750809487846042,0.7919506961750974,323097600
2000-07-03,0.7994487881660461,0.8144441517854729,0.7816419002304978,0.7816419002304978,70828800
2000-07-05,0.774143636226654,0.8275650917910606,0.7610225576465413,0.7985114608460262,265216000
2000-07-06,0.7769551277160645,0.7938256726093973,0.7441528809947957,0.787264732746295,309545600
2000-07-07,0.8163185715675354,0.8219423715928718,0.7816419834604037,0.7886706698667502,263603200
2000-07-10,0.8566188216209412,0.8734893670915543,0.8060087869033553,0.8111640400713678,397796000
2000-07-11,0.8538075685501099,0.8884849588594479,0.8313140193174658,0.8547446600369611,357896000
2000-07-12,0.8828610777854919,0.883798169133422,0.8453721182554897,0.8716142798099992,225433600
2000-07-13,0.8472472429275513,0.909103175943658,0.8210050832030398,0.8772380681000752,445659200
2000-07-14,0.865054190158844,0.8847354120458308,0.8528703001267736,0.8566189660542318,190276800
2000-07-17,0.8744267225265503,0.8819239544183042,0.8566189823640221,0.8734895310003649,260002400
2000-07-18,0.8584932684898376,0.8828611492140882,0.8528703195237206,0.8772382002479713,318404800
2000-07-19,0.7900765538215637,0.8519333102350453,0.7760183274987761,0.8275654743511136,457872800
2000-07-20,0.8266282081604004,0.8556818481598125,0.8116327923662106,0.8247538750354233,465572800
2000-07-21,0.8031975626945496,0.8341263884601958,0.7938259465950984,0.8151472066031503,196235200
2000-07-24,0.7300946116447449,0.7928876813642259,0.7122868754124915,0.7882018749263494,412171200
2000-07-25,0.7507134079933167,0.7591486853619022,0.735717987780936,0.7544628761953303,211607200
2000-07-26,0.7507134079933167,0.7685211545955857,0.7385294632702846,0.7474333365714191,210470400
2000-07-27,0.7797666788101196,0.7985115581439202,0.7479015701975423,0.7497759029667814,294985600
2000-07-28,0.7244709134101868,0.7872648427293184,0.7029154099730968,0.7839847727630824,237893600
2000-07-31,0.7619602084159851,0.7741441538995899,0.7310322743014208,0.7371237715399507,155299200
2000-08-01,0.7394664287567139,0.7671143311076332,0.7385292371785256,0.7544626452257518,137284000
2000-08-02,0.7085383534431458,0.748838736690699,0.7076012120535451,0.7347805146817807,162355200
2000-08-03,0.719785213470459,0.7207224050591515,0.6635522666131168,0.6832334401345357,339897600
2000-08-04,0.7104128003120422,0.7685209314605953,0.6944802429134495,0.7418101702130252,263121600
2000-08-07,0.7188479900360107,0.735717686975295,0.7076012417764239,0.7179108486070453,187348000
2000-08-08,0.7010403871536255,0.7197852715521821,0.6944802957682139,0.7188481299408267,176674400
2000-08-09,0.7122870087623596,0.7263452816079347,0.7085383929420325,0.7216594742928109,379640800
2000-08-10,0.7132242321968079,0.7263453141351753,0.7104127576924206,0.7197851735896348,251714400
2000-08-11,0.7150992751121521,0.7197850820411346,0.6832333153793896,0.7024467905514202,238056000
2000-08-14,0.7057268619537354,0.7150992766794261,0.694480114441754,0.7136927387557591,156660000
2000-08-15,0.7001031041145325,0.7188479847264381,0.6972916297954499,0.7085383779719657,114200800
2000-08-16,0.7272825241088867,0.7347806577445964,0.7019783502332506,0.7029155418582742,143673600
2000-08-17,0.7713322043418884,0.7863276162774302,0.7244708350454678,0.7254079763403303,270900000
2000-08-18,0.7497759461402893,0.7769552494212785,0.7479016132631225,0.7703951594306221,190176000
2000-08-21,0.7572740912437439,0.7732066467356595,0.7441530100884296,0.7535245745261164,134467200
2000-08-22,0.7750810384750366,0.7919507878176548,0.7553998644538197,0.7591484807449107,276802400
2000-08-23,0.8144441843032837,0.8210051754481071,0.765708524826517,0.7718009202244525,236863200
2000-08-24,0.8413892388343811,0.8491216192243239,0.8003859598496299,0.8198328835165681,310766400
2000-08-25,0.8519333004951477,0.8622429099384251,0.8453723578236221,0.8472475421099055,334460000
2000-08-28,0.8706771731376648,0.8847354467376646,0.8556818080984864,0.8584932826278453,359004800
2000-08-29,0.8875478506088257,0.8912964166972627,0.8650542517480766,0.8678657263673617,267030400
2000-08-30,0.8922336101531982,0.8997317434050274,0.8802839670692907,0.8847354769013691,285392800
2000-08-31,0.9137899875640869,0.9222244111635541,0.8837982563861106,0.8842668521592886,419596800
2000-09-01,0.9512784481048584,0.9540899214481887,0.9166010741884256,0.9194125475317559,256872000
2000-09-05,0.9362825155258179,0.9615875863616812,0.9334710412003085,0.9395634865430359,298642400
2000-09-06,0.8763006925582886,0.9353451391067554,0.8659910889221165,0.9203496796188199,355404000
2000-09-07,0.9297224879264832,0.9381577118629576,0.8734894969582592,0.886610578237131,217464800
2000-09-08,0.8828610777854919,0.924098602919018,0.8772381292743042,0.924098602919018,195518400
2000-09-11,0.8763006925582886,0.9053543202367582,0.8716140358595337,0.8800493572185246,187381600
2000-09-12,0.8659912943840027,0.900668778180206,0.8547444968879296,0.8598997504055645,187997600
2000-09-13,0.8697401285171509,0.8922336277633605,0.8509960963945201,0.8509960963945201,305984000
2000-09-14,0.8526362180709839,0.8941080014900126,0.8519332742501086,0.878175442432898,426552000
2000-09-15,0.8282683491706848,0.8725525093646248,0.8135072293885159,0.8659915667684202,394514400
2000-09-18,0.909572184085846,0.910977871700079,0.8256912643985029,0.8285027397329096,424536000
2000-09-19,0.898794412612915,0.9072288351821355,0.8781752000525612,0.8959821375759782,271510400
2000-09-20,0.9154300689697266,0.9212872661656084,0.8781753516899624,0.8908278386286856,227388000
2000-09-21,0.8500587344169617,0.8941077316375179,0.8285023810339938,0.8772380860872441,510490400
2000-09-22,0.7825790643692017,0.7863277301976348,0.7497759609610701,0.7544625690673762,726700800
2000-09-25,0.8022602796554565,0.8322510575912273,0.7807047255375367,0.7910134814081626,435551200
2000-09-26,0.7713322043418884,0.8210050475758418,0.7703950630470259,0.7994486955703017,290936800
2000-09-27,0.7338433265686035,0.7910134024068264,0.7235337208274477,0.7760180399630575,402259200
2000-09-28,0.8022602796554565,0.8069468877262399,0.7216594601893372,0.7394663485072374,979585600
2000-09-29,0.3861343264579773,0.4348700383793192,0.38051137743119595,0.42268609788574485,7421640800
2000-10-02,0.3636416792869568,0.4011306197911992,0.35239492956418944,0.4001934532138339,2424788800
2000-10-03,0.3345879912376404,0.3748884007155411,0.3327128324757921,0.37395123427146976,2038120000
2000-10-04,0.3542691767215729,0.3561434845272494,0.32802701548293783,0.3355251476587505,1466024000
2000-10-05,0.3308384418487549,0.3673902041977255,0.32990127556824056,0.3523948179418211,873006400
2000-10-06,0.33271288871765137,0.34395963874193825,0.31490599750241344,0.34021099735845767,612656800
2000-10-09,0.3261527717113495,0.34302247125407487,0.3167803048632739,0.33927385490675,597564800
2000-10-10,0.3130316436290741,0.33646230685984363,0.30740781896122643,0.3242783920116153,691101600
2000-10-11,0.29428672790527344,0.31490594110935816,0.28678947150739403,0.30178486022980155,1198422400
2000-10-12,0.2999105155467987,0.31209442849505487,0.29241238414331966,0.3045962970915759,1191064000
2000-10-13,0.3308384418487549,0.3317756081292692,0.2999105030564317,0.3036591181255459,1247752800
2000-10-16,0.3224041163921356,0.34864628164784645,0.32052893237277996,0.3345880324604564,820176000
2000-10-17,0.3017849326133728,0.3289642673261537,0.29522481605022716,0.3252156257148588,601720000
2000-10-18,0.3017849326133728,0.31584318329948535,0.28116571446373756,0.29147532353855515,834265600
2000-10-19,0.2839779853820801,0.29709906687055176,0.2746055447797506,0.28725805554238326,1506724800
2000-10-20,0.2924124002456665,0.30553348023600896,0.2839779529582496,0.28585228570055293,791263200
2000-10-23,0.3055335581302643,0.30834588383434897,0.2914753081846896,0.3038935228192486,551292000
2000-10-24,0.2830407917499542,0.31303159008403714,0.2821036254445723,0.31022009116789134,804451200
2000-10-25,0.27741703391075134,0.28772664153838473,0.2764798924093377,0.28585233350907924,663969600
2000-10-26,0.27741703391075134,0.28304085895188186,0.2624216436966151,0.28210369242399,721851200
2000-10-27,0.2783542573451996,0.28772670036103704,0.2680446476098765,0.2830409168165758,744503200
2000-10-30,0.2896008789539337,0.29897331695844237,0.28116558214134935,0.2867894053252211,639189600
2000-10-31,0.29334962368011475,0.30365920656245493,0.2886638159393323,0.29616194921427347,885880800
2000-11-01,0.3074078857898712,0.3130317116803052,0.2914753266417272,0.2914753266417272,575366400
2000-11-02,0.3345879912376404,0.33646229909930714,0.3158431107147063,0.31678025213230165,590693600
2000-11-03,0.3336499035358429,0.34489667431381943,0.3289641223565398,0.34489667431381943,515821600
2000-11-06,0.32146695256233215,0.33927384311258874,0.313031677634043,0.33646234341011094,393478400
2000-11-07,0.31959182024002075,0.32708992922692287,0.312094537127002,0.32240414605114714,301963200
2000-11-08,0.3008476495742798,0.3214668597475973,0.2970990094131057,0.32052884255063785,422088800
2000-11-09,0.3027220070362091,0.3074077888527519,0.2858522865382943,0.29803620019319227,476834400
2000-11-10,0.2858524024486542,0.29803632104401223,0.2858524024486542,0.2903039132466222,422251200
2000-11-13,0.29053810238838196,0.2999105680724213,0.27366840494083,0.28116566173081964,431816000
2000-11-14,0.3036591708660126,0.30740781161267383,0.29334958919560805,0.29897338870254286,409001600
2000-11-15,0.2980361878871918,0.30272199453673027,0.288663748714505,0.30037909121196105,282357600
2000-11-16,0.28491511940956116,0.2970990330321799,0.2830408116932045,0.2924124003279357,239372000
2000-11-17,0.27741703391075134,0.28866380806627656,0.2736684178521403,0.28772664153838473,446180000
2000-11-20,0.2839779853820801,0.2924124336325192,0.27366840332807263,0.27882278141820854,408066400
2000-11-21,0.28210365772247314,0.29241241318177086,0.281165640409709,0.28772660614519,301952000
2000-11-22,0.27741703391075134,0.28678950003697107,0.27554272588144585,0.28210369242399,280532000
2000-11-24,0.2896008789539337,0.29241235258264636,0.2821035992597202,0.2828064676668983,160932800
2000-11-27,0.28022855520248413,0.29897343885404987,0.27741705540101425,0.2980362722535599,258792800
2000-11-28,0.27038824558258057,0.2849150595694651,0.2689825088339384,0.2802284278495441,269124800
2000-11-29,0.2633587419986725,0.2746054882141324,0.2586729355995986,0.271325443755958,492150400
2000-11-30,0.24742622673511505,0.25492348306834406,0.24180240230193334,0.2502377009883854,809597600
2000-12-01,0.25586146116256714,0.2624215750897944,0.25211197015747755,0.25492344397965044,385705600
2000-12-04,0.25023770332336426,0.25773581062672407,0.2464890626085333,0.25773581062672407,371520800
2000-12-05,0.25492340326309204,0.26148436704243244,0.24555181701052872,0.25398626215636305,613978400
2000-12-06,0.2146231234073639,0.22493270604872942,0.2099373157761069,0.21930975691240362,1374464000
2000-12-07,0.2146231234073639,0.22305839801211358,0.2099373157761069,0.2164982823442407,408917600
2000-12-08,0.225869819521904,0.2296193106410937,0.21649823148731864,0.2221211793027754,435624000
2000-12-11,0.22774410247802734,0.23055642667250212,0.22305829696938395,0.22774410247802734,332511200
2000-12-12,0.2305564284324646,0.23992801449482287,0.22493260587399394,0.22868124530423067,386260000
2000-12-13,0.22493276000022888,0.23336806165471555,0.22305845151404866,0.23336806165471555,344887200
2000-12-14,0.2164982706308365,0.22868133477588368,0.2164982706308365,0.22540128963264966,263317600
2000-12-15,0.21087446808815002,0.2202469085924525,0.20993730161979718,0.21837257565574678,513945600
2000-12-18,0.21368594467639923,0.219309744391921,0.2090001498258953,0.21837257791387715,325808000
2000-12-19,0.20993733406066895,0.22868136706551923,0.20993733406066895,0.21556028368672742,374007200
2000-12-20,0.21556025743484497,0.21930974930474947,0.20431434703906456,0.20665725077341987,565331200
2000-12-21,0.21087446808815002,0.22493269088126364,0.20806298119632974,0.21368594246673203,366844800
2000-12-22,0.22493276000022888,0.22493276000022888,0.21181167461704953,0.21181167461704953,318052000
2000-12-26,0.22024694085121155,0.2249327238263321,0.21368597376453038,0.2230584156415799,216815200
2000-12-27,0.2221212238073349,0.2221212238073349,0.21274878299481143,0.21509168672950377,325466400
2000-12-28,0.2221212238073349,0.22399555680567973,0.21462311599315625,0.21556025746585125,305177600
2000-12-29,0.22305840253829956,0.2249327106129479,0.21743545328787578,0.22024692791308767,630336000
2001-01-02,0.22305840253829956,0.22868135178872334,0.21837259481196056,0.22305840253829956,452312000
2001-01-03,0.2455519288778305,0.25023773665208254,0.21649828895103554,0.21743545551118174,817073600
2001-01-04,0.25586146116256714,0.2774169613835755,0.25211197015747755,0.27202831156656804,739396000
2001-01-05,0.2455519288778305,0.26054734463454066,0.2408652952297706,0.25398637786618833,412356000
2001-01-08,0.24836339056491852,0.25468923323253895,0.2389909496319349,0.2539863646057453,373699200
2001-01-09,0.2577357888221741,0.2645302011071499,0.24836334944107302,0.25211198983876754,588929600
2001-01-10,0.24836339056491852,0.25492350609048503,0.24086528265436977,0.25023772358735336,580781600
2001-01-11,0.2699197232723236,0.27741697893016115,0.24367756410353122,0.24367756410353122,803734400
2001-01-12,0.2577357888221741,0.2699197272714012,0.2558614811365636,0.26804454365921554,423376800
2001-01-16,0.25679874420166016,0.2736684707312003,0.25492355988328996,0.26148452769356445,306118400
2001-01-17,0.2521120011806488,0.2633587737797977,0.2474262192425844,0.2633587737797977,840873600
2001-01-18,0.28022855520248413,0.281165696776494,0.26429597219975165,0.26710747200122154,1227010400
2001-01-19,0.2924124002456665,0.29334956661681816,0.2802284866264757,0.29147523387451485,776664000
2001-01-22,0.2886638045310974,0.29428675357662953,0.27647988902337123,0.2858523300083313,519327200
2001-01-23,0.3074078857898712,0.31396885332324487,0.2858523766781614,0.2896010183293659,879530400
2001-01-24,0.3074078857898712,0.31022021167204034,0.29334965998057044,0.30928307002910066,717091200
2001-01-25,0.29897341132164,0.30834585228431644,0.29616193680555847,0.30834585228431644,489708800
2001-01-26,0.29334962368011475,0.2970990907412469,0.28585234130545445,0.2924124571266625,482820800
2001-01-29,0.32521551847457886,0.32615268482499105,0.2933495601250086,0.2933495601250086,855528800
2001-01-30,0.3261527717113495,0.32990138805867436,0.31303168851594904,0.3233412719111357,692423200
2001-01-31,0.32427841424942017,0.33739949646313055,0.32146693968603474,0.32240410621598925,730704800
2001-02-01,0.31678032875061035,0.3224041546489548,0.30740788622227055,0.31022021210839545,369695200
2001-02-02,0.30928298830986023,0.32896418390901216,0.30740780456609484,0.31678024460485044,427341600
2001-02-05,0.3027220070362091,0.30834580612676793,0.29616189247186997,0.3074077888527519,286115200
2001-02-06,0.31678032875061035,0.3207632683313932,0.29991062793579776,0.3022535070729244,462711200
2001-02-07,0.3111574351787567,0.31303176885997347,0.2970991817750357,0.30975169743108744,393887200
2001-02-08,0.3111574351787567,0.315843244355312,0.30272215779219935,0.3083459596834181,604128000
2001-02-09,0.28678950667381287,0.3120945051011872,0.2802285399794357,0.3074078464794905,590083200
2001-02-12,0.2952246367931366,0.2999104422187071,0.28210356073343856,0.2858522000686016,274120000
2001-02-13,0.28678950667381287,0.3064707049563896,0.2849151735746536,0.2989734226127102,237070400
2001-02-14,0.2924124002456665,0.2942867079614958,0.27741698751302074,0.28772659341638224,309120000
2001-02-15,0.3008476495742798,0.30834578079667596,0.2952247018457546,0.2952247018457546,311416000
2001-02-16,0.28491511940956116,0.2924124003279357,0.2811656280502583,0.28491511940956116,263911200
2001-02-20,0.27460557222366333,0.2914752962842271,0.27273126410651344,0.28772665502344796,314893600
2001-02-21,0.2830407917499542,0.2989733447091415,0.273668352875496,0.273668352875496,390258400
2001-02-22,0.28210365772247314,0.2905380803565485,0.26991974356427517,0.28585229834644277,431961600
2001-02-23,0.28210365772247314,0.2830408241350843,0.2736683841882448,0.27929133261096173,293865600
2001-02-26,0.2924124002456665,0.2952247252327628,0.2783541538841724,0.28585228570055293,206438400
2001-02-27,0.29053810238838196,0.29147526887205955,0.28022852027361905,0.2891323651761041,348516000
2001-02-28,0.2736683487892151,0.29147520906681074,0.27179401620643784,0.2905380427754221,508233600
2001-03-01,0.2811656892299652,0.2811656892299652,0.25773584913161374,0.2671074648320176,330461600
2001-03-02,0.2886638045310974,0.30647069411083355,0.2736684145006052,0.274605555990542,406201600
2001-03-05,0.3055335581302643,0.3074078663239391,0.28866383338093715,0.29053814157461194,324172800
2001-03-06,0.3224041163921356,0.3308385403485104,0.31022017529733587,0.31068877109034265,731802400
2001-03-07,0.3186545670032501,0.32427836619693,0.31115728592753855,0.3195917333943327,419540800
