DATE,Close_MSFT,High_MSFT,Low_MSFT,Open_MSFT,Volume_MSFT
2000-05-31,19.10834312438965,19.456722007526622,18.955629093425497,19.437632753656104,54968200
2000-06-01,19.719188690185547,20.158241294129656,19.490117766388618,19.661920959236312,94507200
2000-06-02,20.253692626953125,20.387317366244993,19.85281840907752,20.15824638460179,80463200
2000-06-05,20.42549705505371,20.883639045073608,20.158247560875438,20.163019873271477,64400000
2000-06-06,21.265424728393555,21.34178172921364,20.711836472447942,20.826371973678068,99019000
2000-06-07,21.532665252685547,21.609022221666702,20.50184617143996,21.150880407779773,76310600
2000-06-08,21.017263412475586,22.02899362215879,20.845460169321836,21.857190379005036,94765600
2000-06-09,21.017263412475586,21.284512901825867,20.86454941856114,21.26542365258656,35710200
2000-06-12,20.42549705505371,21.07453154091523,20.272783058380412,21.07453154091523,49260600
2000-06-13,20.730918884277344,20.769097372093693,20.196420054848463,20.387312493930207,44289200
2000-06-14,21.532665252685547,21.685379190647854,21.22723737676093,21.32268358798737,79992400
2000-06-15,22.1053409576416,22.20078716212192,21.570842212551824,21.628109935240015,65592600
2000-06-16,22.162622451782227,22.33442572660224,21.83810515489997,22.181711704540003,68710600
2000-06-19,22.506229400634766,22.54440790682753,21.990819567032442,22.162622844899886,46604800
2000-06-20,22.888011932373047,22.98345818730371,22.52531616363653,22.563494665608793,62275000
2000-06-21,24.644224166870117,25.102366211800316,23.49886905454463,23.51795830641672,160399600
2000-06-22,24.396066665649414,25.045101303076706,24.2242633792716,24.854208762656917,87315200
2000-06-23,23.727933883666992,24.453325265468557,23.517952167882328,24.415146771689525,49811600
2000-06-26,24.281517028808594,24.47240945828036,23.670661254498945,23.670661254498945,48287000
2000-06-27,24.071544647216797,24.47241890383183,23.937919895011788,24.20516939942181,31071200
2000-06-28,24.109725952148438,24.453332497784757,24.01427968947168,24.12881520468379,37459200
2000-06-29,23.575231552124023,24.109730729014284,23.537053039489003,23.89974890952168,38449000
2000-06-30,24.434240341186523,24.434240341186523,23.42251007705927,23.537045578658578,52356400
2000-07-03,24.434240341186523,24.453329591453073,24.243347838521004,24.338794089853764,15734800
2000-07-05,23.976093292236328,24.3960567097755,23.899736307229208,24.3960567097755,34824400
2000-07-06,24.720577239990234,24.949648225997866,23.97609653546543,24.090632028469248,47873200
2000-07-07,25.045103073120117,25.312352648595486,24.606050199124873,24.82080432227472,54153200
2000-07-10,24.262435913085938,24.835113393331866,24.243346663744404,24.644220899916558,52689800
2000-07-11,24.16698455810547,24.586947954849798,23.976092105039868,24.07153833157267,37164800
2000-07-12,24.529682159423828,24.739663874407224,23.575219818590217,23.899737014473647,58370200
2000-07-13,24.415149688720703,24.43423893789093,23.632490472741384,24.071543203656613,80843200
2000-07-14,24.109725952148438,24.357886235108,23.957011931865626,24.281529224966597,51180600
2000-07-17,23.88065528869629,24.30061885092756,23.670673507580656,23.899744541524985,53992800
2000-07-18,23.976093292236328,24.28152123226482,23.65157610595606,23.708843844711403,70617200
2000-07-19,22.334426879882812,23.670674641927082,22.238980611165363,23.231621805826823,139924600
2000-07-20,22.84984588623047,22.983470715974505,22.33443582864632,22.42988213560635,54690600
2000-07-21,22.086267471313477,22.907105415364022,21.952642689723856,22.83074839731281,56100600
2000-07-24,21.551767349243164,22.028998690014713,21.379964066565407,22.009909436383854,56165600
2000-07-25,21.07453155517578,21.685387542282328,20.883639059204988,21.628119793491088,64188600
2000-07-26,20.71183204650879,21.227241691905782,20.540028831376457,21.093616969025078,85404600
2000-07-27,21.189071655273438,21.41814270019531,20.61639404296875,20.730929565429687,74337600
2000-07-28,21.284513473510742,21.93354796507968,21.265424223758714,21.666298468551293,75645600
2000-07-31,21.322689056396484,21.723563246355596,21.150885832128296,21.437224539241946,70283800
2000-08-01,20.979089736938477,21.399053316749804,20.826375707916178,21.360874809494227,47163600
2000-08-02,21.189071655273438,21.51358896891276,20.92182210286458,20.940911356608073,48269200
2000-08-03,21.45631980895996,21.49449831395811,20.80728522399142,20.826374476490496,54543400
2000-08-04,21.112712860107422,21.341783885714374,20.82637407809873,21.208159120776983,38107400
2000-08-07,21.379962921142578,21.723569468089515,21.303605910709926,21.43723067896707,52741800
2000-08-08,22.639856338500977,22.811659632806634,21.37996551359283,21.39905476851568,138038800
2000-08-09,22.678024291992188,22.86891675236249,22.334417863325637,22.52531032369594,63945600
2000-08-10,22.181724548339844,22.62077761599201,21.914474854986352,22.544420560748154,48986000
2000-08-11,22.124433517456055,22.20079049249473,21.87627334858036,22.124433517456055,35629600
2000-08-14,22.0480899810791,22.410785833581702,21.799929660945743,22.08626849186885,53427000
2000-08-15,21.876285552978516,22.29624914998159,21.838107044160054,21.9908210794339,40714200
2000-08-16,21.685388565063477,22.067173575011775,21.55176381158157,21.952638072027288,44976200
2000-08-17,21.857192993164062,21.99081775382096,21.551764968805436,21.723568232507162,36112800
2000-08-18,21.685388565063477,21.81901331854538,21.379960557104834,21.723567066058305,54438800
2000-08-21,21.570850372314453,21.62811811666573,21.39904713926062,21.589939620431544,34119600
2000-08-22,21.761756896972656,22.124452845255533,21.44678409977963,21.62813207392107,54428200
2000-08-23,21.60902976989746,21.72356526337748,21.494494276417438,21.628119018810796,36726800
2000-08-24,21.723569869995117,21.74265912295645,21.36087406372982,21.570855846304468,42405400
2000-08-25,21.570850372314453,21.895367590305025,21.55176112419736,21.589939620431544,52729400
2000-08-28,21.78083038330078,22.02899058924549,21.418134697689286,21.437223944300417,56421600
2000-08-29,21.66629409790039,22.219882229036173,21.647204851999156,21.742651081505326,59400200
2000-08-30,21.379962921142578,21.666301710265024,21.284516658101765,21.589944699832373,53498800
2000-08-31,21.322689056396484,21.990812706328335,21.284510562114665,21.647206257791954,72575400
2000-09-01,21.437223434448242,21.5708481575481,21.284509465191267,21.37995569597688,37629800
2000-09-05,21.41813850402832,21.589941754060632,21.32269225401037,21.37996000402114,50755200
2000-09-06,21.20815086364746,21.589935757682518,21.169972374243955,21.39904331066499,62960800
2000-09-07,21.3990478515625,22.009903811642783,21.20815536403741,21.37995860280999,111711200
2000-09-08,21.16997528076172,21.64720646382668,21.13179678611652,21.494492485245893,56709600
2000-09-11,21.017263412475586,21.284512901825867,20.788192421603917,21.112709658672117,48495200
2000-09-12,20.807281494140625,21.169977226607298,20.65456750152308,20.998173984912558,46781200
2000-09-13,20.845462799072266,20.998176812252282,20.52094552106473,20.63548103094974,40744800
2000-09-14,20.100984573364258,20.998179516334933,20.062806065152742,20.979090262229175,78503000
2000-09-15,19.604663848876953,20.04371669067264,19.33741429300132,19.98644892869929,99915200
2000-09-18,19.241968154907227,19.738288762077453,18.993807851322114,19.623753237345863,69037800
2000-09-19,19.852825164794922,20.08189622438871,19.356504535675047,19.432861555539645,79311200
2000-09-20,19.623746871948242,19.852817847107172,19.29922965713976,19.81463935124735,67791400
2000-09-21,19.604663848876953,19.891002658743705,19.413771308965785,19.547396086903603,48952200
2000-09-22,19.31832504272461,19.394682058703758,18.63111189891227,18.669290406901844,84476600
2000-09-25,18.70746421813965,19.394677189418246,18.459303978511265,19.318320192609516,53484200
2000-09-26,19.14652442932129,20.120076518947794,18.45931118958493,18.612025242859676,155704800
2000-09-27,18.516576766967773,19.41377172371776,18.26841645978161,19.37559321491989,106155600
2000-09-28,18.72655487060547,18.898358126299097,18.51657311364659,18.573840865544465,52360400
2000-09-29,18.421131134033203,18.726559215011992,17.905721247381496,18.63111293970612,74053600
2000-10-02,18.058429718017578,18.57383944569884,17.791180229590257,18.47839319983194,58562400
2000-10-03,17.275766372680664,18.268407092436902,17.256677128069967,18.192050113994114,85374000
2000-10-04,16.932157516479492,17.275763869688774,16.645818888805096,17.218496144153892,136453400
2000-10-05,16.913068771362305,17.48574604353033,16.874890286551103,16.951247256173506,81099400
2000-10-06,16.970335006713867,17.33303058053565,16.722174877256858,17.046691969623716,61794000
2000-10-09,16.55037498474121,17.027606097334672,16.18767933917018,16.989427608327194,58323600
2000-10-10,16.66490936279297,16.970337254894556,16.435838443716776,16.474016930229475,62066200
2000-10-11,17.02760887145996,17.390304576121103,16.49310993827512,16.49310993827512,101205800
2000-10-12,16.60765266418457,17.371222901618342,16.43584936076197,17.199419598195743,90219600
2000-10-13,16.416757583618164,16.76036413769389,15.920437005508777,16.454936089626578,104521200
2000-10-16,15.385931968688965,16.43584047771861,15.137771775645595,16.340394249625007,119759000
2000-10-17,15.405023574829102,16.01587952823001,15.347755829197768,15.844076291336004,81276600
2000-10-18,15.805902481079102,16.264044581979945,14.794172008256407,15.156867838136241,110536400
2000-10-19,18.89835548400879,18.993801723827016,17.714822110262784,17.8484468460083,256993200
2000-10-20,19.91008949279785,20.19642826786206,18.66928813418629,18.72655588919913,160378600
2000-10-23,18.974712371826172,20.23460273051886,18.53565967106963,19.738282286185378,185170400
2000-10-24,18.783824920654297,19.22287773892162,18.38295060832326,19.1274314740809,94427400
2000-10-25,18.70746421813965,19.375587940216064,18.459303978511265,18.917445959363665,167603800
2000-10-26,19.681018829345703,19.871911349513944,18.5738422123699,18.631109968420375,114826600
2000-10-27,20.673648834228516,21.131790636649093,19.73827598761984,19.757365229387364,124292400
2000-10-30,21.093624114990234,21.418141409067005,20.578214294985948,20.61639280017145,110057600
2000-10-31,21.036354064941406,21.227246570067916,20.76910455776429,21.07453256596671,104474000
2000-11-01,21.265424728393555,21.399049479828705,20.902728974498153,20.921818224703173,81309400
2000-11-02,21.475404739379883,21.637663352966307,21.26542300415039,21.494493988037107,77985200
2000-11-03,20.845462799072266,21.26542633531731,20.788195044129758,21.1508908254323,68711000
2000-11-06,21.22724151611328,21.41813397579056,20.845456596758726,20.97908131853282,74851400
2000-11-07,21.532665252685547,21.952628582081896,21.22723737676093,21.303594345742084,104331200
2000-11-08,21.20815086364746,22.105345364629848,20.769098235507144,21.72356047059479,206149400
2000-11-09,21.647207260131836,21.780831996305487,20.902726587164338,20.921815835189143,91058600
2000-11-10,20.578205108642578,21.47539957998414,20.406401912002707,21.360864115557558,93744400
2000-11-13,20.291873931884766,20.807283711904418,19.671473270750003,20.36823093633212,83364800
2000-11-14,21.017263412475586,21.32269140030448,20.55912143073225,20.769103172364613,84218600
2000-11-15,21.3990478515625,21.647208085345113,20.979084379007304,21.093619871522357,60422200
2000-11-16,21.05544662475586,21.83810601878577,21.05544662475586,21.208160652859256,92128600
2000-11-17,21.093624114990234,21.379962903881502,20.707066749987018,21.208159630546742,106525600
2000-11-20,20.520938873291016,20.921813028025074,20.024618491239327,20.807277555243914,80157200
2000-11-21,20.69274139404297,21.15088326992584,20.57820592507225,20.57820592507225,59487600
2000-11-22,20.845462799072266,21.227247832022307,20.15824973976219,20.17733899140969,76343200
2000-11-24,21.36086654663086,21.513580516579964,20.921813883027188,21.07452785297629,34439200
2000-11-27,21.589942932128906,22.067174208259075,21.570853681083697,21.819013944671386,85307600
2000-11-28,20.46367645263672,21.30360347121509,20.40640870137001,21.189067968681677,127446200
2000-11-29,19.871904373168945,20.501849468571994,19.318316259026872,20.406403241995775,98280400
2000-11-30,17.52393341064453,18.95562731674294,17.40939789815666,18.936538064661626,197200800
2000-12-01,17.294862747192383,18.516574905934448,17.12305947486928,17.733915554240312,109809800
2000-12-04,17.237598419189453,18.02025792659451,16.85581329362601,17.48575875080569,80407200
2000-12-05,18.287506103515625,18.478398651569027,17.79118547857679,18.077524300656886,101734400
2000-12-06,17.31395721435547,18.344777158760316,17.123064632058274,18.325687900530596,90560800
2000-12-07,16.225858688354492,16.493108125574448,15.958609251134535,16.321304915933048,145308400
2000-12-08,16.62672996520996,17.06578253604788,16.32130208984445,16.683997691840993,120939800
2000-12-11,17.733915328979492,17.94389710359604,16.798541969323953,16.951255987226897,95576200
2000-12-12,17.829362869262695,18.325683463053732,17.333042275471655,17.657559586796566,63106000
2000-12-13,17.485746383666992,18.4783870080673,17.35212168422849,18.4783870080673,98360400
2000-12-14,16.951250076293945,17.93911853513202,16.91307158513112,17.69573065396902,71201400
2000-12-15,15.023236274719238,15.882252326005599,14.584183626283988,15.591141330847442,116899800
2000-12-18,14.60328483581543,15.271408978630516,14.355124439912684,14.965980799057906,107187400
2000-12-19,13.686989784240723,14.660541358851987,13.591543551435695,14.48873813980294,120271800
2000-12-20,12.675259590148926,13.438829444977173,12.637081097407513,13.076133763933756,149037800
2000-12-21,13.267026901245117,13.782436579422985,12.312564534249066,12.446189265628513,163173000
2000-12-22,14.183310508728027,14.393292225546341,13.66790084017398,13.66790084017398,109551800
2000-12-26,14.316937446594238,14.83234719467163,14.01150944773356,14.316937446594237,66941600
2000-12-27,14.183310508728027,14.297845990628925,13.744257828107912,14.087864273810611,69003800
2000-12-28,13.610633850097656,14.126043547085926,13.400652121695027,13.782437082427078,77619200
2000-12-29,13.247941017150879,13.992421852408638,13.133405504034302,13.419744286825747,99977600
2001-01-02,13.247941017150879,13.744261573989386,13.095226999662108,13.477012043384036,82413200
2001-01-03,14.641457557678223,14.927796362587182,13.17158502581222,13.190674279472818,135962200
2001-01-04,14.794170379638672,15.424115699029738,14.316939077069682,14.603277858611076,112397000
2001-01-05,15.004158020019531,15.23322913482899,14.52692653083316,14.813265424344984,93414600
2001-01-08,14.94688606262207,15.195046367620904,14.259672910317606,14.94688606262207,79817600
2001-01-09,15.824989318847656,16.073149585608835,15.19504402630004,15.271401031457327,114965400
2001-01-10,16.149507522583008,16.435846308444408,15.500472941297167,15.576829950860207,90230200
2001-01-11,16.79854393005371,17.027614983645353,15.977705988016996,16.187687787142668,101854800
2001-01-12,16.34039878845215,16.798540810558283,16.034970773714726,16.760362308716104,73712000
2001-01-16,16.05405616760254,16.340394862625175,15.61500350190116,16.30221636995549,68462400
2001-01-17,16.16860008239746,16.760367027561948,16.05406454462369,16.378581901649376,72844200
2001-01-18,16.951250076293945,17.16123177768948,16.07314477954899,16.397661954432994,109788800
2001-01-19,18.631105422973633,18.76473015449086,17.98207101274709,18.325677465219965,209348800
2001-01-22,18.36385726928711,18.631106751376528,18.020250792315,18.554749756493834,76673000
2001-01-23,18.49748420715332,18.612019713079963,18.001163681471187,18.249323944312252,70295200
2001-01-24,19.222877502441406,19.375591524307872,18.554753656775617,18.63111066770885,110455000
2001-01-25,18.8792724609375,19.547396359959556,18.80291544390641,19.165611274804096,85657400
2001-01-26,19.547395706176758,19.642841974273324,18.631111532449722,18.631111532449722,93080000
2001-01-29,19.700105667114258,19.738284166469132,19.39467767227528,19.413766921952714,84983800
2001-01-30,19.356510162353516,19.776473893686628,19.203796078232383,19.700116851626063,57276800
2001-01-31,18.65020179748535,19.471039747630563,18.631112542830813,19.241968691776083,81898800
2001-02-01,19.051071166992188,19.127428165657488,18.440215177669792,18.573839925334067,71792800
2001-02-02,18.57383918762207,19.356498392855887,18.55474993871393,19.0892489081419,71100000
2001-02-05,18.91745376586914,18.95563228002831,18.402043824720334,18.55475788135702,51399200
2001-02-06,19.10834312438965,19.49012820180003,18.841093570202382,18.955629093425497,96442000
2001-02-07,19.75737190246582,19.871907391755474,18.879266484578448,18.936534229223277,126061800
2001-02-08,19.012901306152344,19.70011460637472,18.936544272794304,19.471043506300592,88041200
2001-02-09,18.058429718017578,18.802910435779403,17.867537226283776,18.726553439085883,100575200
2001-02-12,17.94389533996582,18.153877093944143,17.466664080924176,17.962984590327487,71289400
2001-02-13,17.772085189819336,18.650190365685813,17.752995946865717,18.211137777752576,76070600
2001-02-14,17.829362869262695,18.02025540533617,17.21850675382757,17.600291825974523,61728400
2001-02-15,17.962989807128906,18.382953437051153,17.676650968545555,18.020257574845576,65627800
2001-02-16,17.50484275817871,17.79118151649134,17.14214699764938,17.409396505407834,66958400
2001-02-20,17.065793991088867,17.79118568198526,16.913079950900155,17.52393611165501,60730800
2001-02-21,17.180322647094727,17.73391082127889,16.855805441538493,16.874894688924154,63947200
2001-02-22,16.855812072753906,17.352132700037714,16.454937719947754,17.199418660873466,100816400
2001-02-23,17.333036422729492,17.56210738866865,16.588555783427235,16.626734277750426,92620600
2001-02-26,18.19205093383789,18.306586406663733,17.523927342353815,17.60028432423771,87936800
2001-02-27,18.13479232788086,18.688380725258277,17.920038208208588,18.13479232788086,99148600
2001-02-28,18.020254135131836,18.349543736647753,17.77209385572854,18.192057405487965,84608400
2001-03-01,18.13001823425293,18.17296905397082,17.18032788715729,17.886630255851536,81781600
2001-03-02,17.31395721435547,17.753010153639014,17.23760018143659,17.56211757134182,79800800
2001-03-05,17.543018341064453,17.905714041260563,17.275768877762054,17.485750598928224,49383600
2001-03-06,18.15387535095215,18.32567858771195,17.829358125961416,17.905715120076884,66781800
2001-03-07,18.535661697387695,18.66928644700841,18.115698198579732,18.28750144809208,59743600
2001-03-08,18.096607208251953,18.507026042616317,17.848446982822338,18.421124426121448,54626000
2001-03-09,17.31395721435547,17.772099411868734,16.760368725693606,17.695742378949856,103794400
2001-03-12,15.863165855407715,16.79853905265799,15.767719610790339,16.703092808040612,114376000
2001-03-13,16.55037498474121,16.722178185274856,15.882251427110367,15.93951916062158,91035600
2001-03-14,16.493106842041016,16.874891722643817,15.939518765166955,16.034964985317654,90686200
2001-03-15,16.397663116455078,17.127826811687218,16.34039537565256,16.89398353674359,71638400
2001-03-16,16.66490936279297,16.83671255210011,16.03019202451935,16.034964335333438,112848800
2001-03-19,16.588560104370117,16.951255894914457,16.225864313825774,16.645827860771856,61036400
2001-03-20,16.09224510192871,17.142154331591914,16.073155843207562,16.664922863563184,91822800
2001-03-21,15.29049301147461,16.264045000969247,15.195046737994744,15.958616925833676,124988600
2001-03-22,16.493106842041016,16.512196086071157,15.424109176353173,15.443198420383313,126363200
2001-03-23,17.275766372680664,17.40939108495554,16.607642811306274,16.779446012802545,99519600
2001-03-26,17.123058319091797,17.562111096504406,16.970344309556975,17.447575589353292,63118600
2001-03-27,17.79119110107422,17.88663740526453,17.065799189227846,17.123066971742034,95135600
2001-03-28,16.970335006713867,17.69572615435743,16.91306728453148,17.52392298781027,78681600
2001-03-29,16.913068771362305,17.466656801124728,16.664908620089495,16.913068771362305,86985000
2001-03-30,16.703100204467773,17.161242381504604,16.45493985857282,17.02761757986886,91201600
2001-04-02,17.046709060668945,17.390315738263617,16.684013123207905,16.741280902807016,75924000
2001-04-03,16.302217483520508,16.893984160322777,16.11132500713268,16.893984160322777,94187600
2001-04-04,15.863165855407715,16.79853905265799,15.595916370479065,16.30221858064764,104046600
2001-04-05,17.333036422729492,17.523928894345456,16.340395570326482,16.416752558972867,113364000
2001-04-06,17.161235809326172,17.46666381038203,16.817629308138326,17.218503559524144,92622000
2001-04-09,17.455209732055664,17.537674262341653,17.00012152375569,17.27806094227914,56295600
2001-04-10,18.227951049804688,18.353176537586855,17.64763713172196,17.699560520132835,109199400
2001-04-11,18.33790397644043,18.7838287367418,18.234058372592024,18.52421530967867,109879600
2001-04-12,18.991512298583984,19.031218263071313,18.127150537314957,18.191291299983817,87520000
