Date,Actual,Predicted,Log_Return,Close,Proba_0,Proba_1,Proba_2
2016-03-16,0.0,-1.0,0.0004397687233668,37.2470703125,0.44623870230553836,0.21838829295480156,0.33537300846495044
2016-03-17,0.0,-1.0,0.0090056332584709,37.58401870727539,0.4420752977674993,0.2305677401474302,0.3273569658103607
2016-03-18,0.0,-1.0,0.0014779340542998,37.63960647583008,0.44101428685959587,0.23563456378312972,0.3233511568078551
2016-03-21,0.0,-1.0,-0.0040557468421973,37.48725891113281,0.4405453714895864,0.23368087894367467,0.325773749566739
2016-03-22,0.0,-1.0,0.0088957445908832,37.82222366333008,0.43750182445871055,0.2436330041881818,0.31886517135310766
2016-03-23,0.0,-1.0,-0.0027723075428674,37.71751403808594,0.44016377542002727,0.23832764053229796,0.32150858404767474
2016-03-24,0.0,-1.0,-0.0032814602390104,37.59394836425781,0.4414510037970506,0.23122430376812578,0.3273246887095333
2016-03-28,1.0,-1.0,-0.0035968107979182,37.4589729309082,0.44077813944677485,0.22209427418755942,0.33712758636566564
2016-03-29,1.0,-1.0,-0.0020688120062987,37.38155746459961,0.4440758999314815,0.20670094944907086,0.34922316924589913
2016-03-30,0.0,-1.0,0.0166015172409714,38.00732803344727,0.4339297371923275,0.22114158019918864,0.34492868260848386
2016-03-31,-1.0,-1.0,0.0031937045753806,38.12890625,0.43012560039017966,0.2296123817461307,0.3402620253142702
2016-04-01,0.0,-1.0,-0.0071053363827044,37.85894775390625,0.4092008616205708,0.22643073956314166,0.36436840626686806
2016-04-04,-1.0,-1.0,0.0088349595801047,38.19491195678711,0.4076032507838405,0.23404452259155384,0.358352219174025
2016-04-05,-1.0,-1.0,-0.0059293143710943,37.96911239624024,0.4079041477663242,0.22193152578944092,0.3701643338948155
2016-04-06,1.0,1.0,-0.0085975677238074,37.64406967163086,0.40286121763601795,0.19289671123069427,0.4042420785838683
2016-04-07,-1.0,-1.0,0.0124458307467314,38.115509033203125,0.42177027081817964,0.1821910163113205,0.39603871287049974
2016-04-08,1.0,1.0,-0.0104044764559222,37.72099304199219,0.4159717198841221,0.16232369017769926,0.4217045973887592
2016-04-11,1.0,1.0,-0.0008555151297223,37.68873596191406,0.41623556676524,0.1605252590843832,0.42323916669979617
2016-04-12,1.0,1.0,-0.0025444606219986,37.592960357666016,0.4130961887025651,0.15548224379715544,0.43142156004969884
2016-04-13,1.0,-1.0,0.0089100671964628,37.92941284179688,0.4249850020923185,0.15908341526212538,0.415931593821427
2016-04-14,1.0,-1.0,0.0098814524992924,38.30606842041016,0.42875022007679897,0.16849345170447536,0.40275633939459643
2016-04-15,1.0,-1.0,0.0044981657600271,38.478763580322266,0.4319420609199254,0.17535837930333772,0.3926995523261564
2016-04-18,-1.0,-1.0,0.0059278832607081,38.70753860473633,0.4283707288617214,0.19100320919874153,0.3806260619395369
2016-04-19,-1.0,-1.0,0.0097979552479918,39.08865737915039,0.42657791638675147,0.20613670241886228,0.36728537374380554
2016-04-20,-1.0,-1.0,-0.0146173002437025,38.52144241333008,0.4362870899956752,0.17841187565368127,0.38530103435064345
2016-04-21,-1.0,-1.0,-0.0017148501146847,38.45544052124024,0.44907623508936784,0.17078102150154736,0.3801427620355361
2016-04-22,-1.0,-1.0,0.0065341951103952,38.70753860473633,0.4529818679851415,0.1777268887931834,0.3692912469469654
2016-04-25,-1.0,1.0,-0.0556617732273614,36.61187362670898,0.41621922327542826,0.16317565187297184,0.4206051211263096
2016-04-26,-1.0,1.0,0.0060000413733795,36.83220672607422,0.3998510758820827,0.17996848816727895,0.42018042477476747
2016-04-27,-1.0,1.0,-0.0229502444365841,35.996524810791016,0.3835538127189529,0.18504331500263946,0.43140287972898805
2016-04-28,-1.0,1.0,-0.005404950156004,35.802490234375,0.3669249893886086,0.19966158165173914,0.433413428959652
